date,송정_정점명,송정_정점코드,송정_유속(cm/s),송정_유향(deg),송정_수온(℃),송정_염분(PSU),송정_유의파고(m),송정_유의파주기(sec),송정_최대파고(m),송정_최대파주기(sec),송정_풍속(m/s),송정_풍향(deg),송정_기온(℃),송정_기압(hPa),송정_시정(m)
2024-07-15,,,44.43275261324042,43.038327526132406,20.937282229965156,,1.0,,1.8,,6.7,24.222996515679444,21.017073170731706,1013.0285714285715,
2024-07-16,,,37.63298611111111,51.71180555555556,20.543750000000003,,0.9,,1.2,,8.1,133.13541666666666,22.025694444444444,1012.9791666666666,
2024-07-17,,,48.00416666666667,67.84722222222223,19.8375,,0.6,,1.1,,8.3,222.63888888888889,22.373611111111114,1011.577543859649,
2024-07-18,,,62.467247386759574,46.386759581881535,19.40836236933798,,1.2,,1.8,,10.9,222.96864111498257,22.617421602787456,1007.0167247386759,
2024-07-19,,,61.00209059233449,42.98606271777003,19.40313588850174,,1.1,,5.3,,8.9,221.93379790940767,22.486411149825784,1006.3927884615385,
2024-07-20,,,51.390625,70.74305555555556,18.364930555555556,,0.8,,1.4,,10.0,220.4375,22.589583333333334,1009.5304347826087,
2024-07-21,,,57.611149825783976,88.07317073170732,17.62787456445993,,0.7,,1.3,,9.7,219.53125,22.238194444444446,1008.857894736842,
2024-07-22,,,57.21111111111111,92.18402777777777,17.547222222222224,,0.7,,1.0,,9.8,223.01041666666666,22.412847222222222,,
2024-07-23,,,54.46215277777778,103.92708333333333,16.772916666666667,,0.6,,0.9,,9.0,227.63541666666666,22.197222222222223,,
2024-07-24,,,54.498958333333334,94.76736111111111,17.128819444444446,,0.6,,1.0,,12.0,222.38541666666666,21.870833333333334,,
2024-07-25,,,53.526480836236935,109.14634146341463,16.65121951219512,,1.2,,1.7,,5.3,233.95486111111111,24.49722222222222,,
2024-07-26,,,61.30836236933798,61.850174216027874,19.406968641114982,,1.8,,2.7,,7.2,208.72822299651568,25.771080139372824,,
2024-07-27,,,56.60104166666667,100.76041666666667,18.907291666666666,,2.0,,3.0,,7.0,234.99652777777777,24.453472222222224,,
2024-07-28,,,62.76689895470383,63.05226480836237,19.14738675958188,,1.2,,1.7,,8.2,222.4738675958188,23.682926829268293,,
2024-07-29,,,75.52256944444444,39.763888888888886,20.808333333333334,,0.8,,1.4,,9.5,218.57986111111111,24.281944444444445,,
2024-07-30,,,56.39895833333333,39.31944444444444,18.816319444444446,,0.7,,1.0,,8.7,222.36805555555554,24.657638888888886,,
2024-07-31,,,36.7,21.0,17.9,,0.5,,0.8,,0.3,231.0,25.6,,
2024-08-01,,,64.03333333333333,55.93055555555556,19.70798611111111,,0.6,,0.9,,8.1,219.76388888888889,24.210763888888888,,
2024-08-02,,,67.22682926829268,54.78745644599303,20.628571428571426,,0.5,,0.8,,8.2,217.09027777777777,24.71423611111111,,
2024-08-03,,,53.06724738675958,93.67247386759581,19.62822299651568,,0.5,,0.7,,6.0,222.70486111111111,25.670833333333334,,
2024-08-04,,,55.538327526132406,72.78745644599303,20.532752613240415,,0.4,,0.8,,6.2,43.385416666666664,24.225,,
2024-08-05,,,72.54703832752614,58.76306620209059,27.385714285714286,,1.0,,1.6,,5.0,42.52777777777778,27.769791666666666,1008.3152046783625,
2024-08-06,,,57.939372822299646,90.5993031358885,25.88951048951049,,1.0,,1.4,,3.8,140.44599303135888,27.519163763066203,1008.0745644599303,
2024-08-07,,,42.74236111111111,89.66666666666667,26.464583333333334,,0.9,,1.4,,3.0,230.39583333333334,28.371875000000003,1006.6017361111111,
2024-08-08,,,40.33819444444444,75.58680555555556,25.093055555555555,,0.6,,0.8,,10.5,205.82291666666666,27.602777777777778,1004.5357638888888,
2024-08-09,,,36.93472222222223,94.88194444444444,25.143749999999997,,0.4,,0.8,,3.8,119.25694444444444,27.193055555555556,1004.4659722222223,
2024-08-10,,,54.278819444444444,65.74652777777777,27.412152777777777,,0.6,,1.0,,5.7,132.42708333333334,27.686805555555555,1004.4895833333334,
2024-08-11,,,36.355555555555554,88.44791666666667,26.908333333333335,,1.1,,1.7,,5.7,96.70486111111111,27.919444444444444,1004.1395833333333,
2024-08-12,,,39.81944444444444,89.53819444444444,27.681597222222223,,1.2,,1.8,,7.6,119.90277777777777,27.844791666666666,1005.329513888889,
2024-08-13,,,35.076388888888886,90.46180555555556,29.119444444444444,,1.6,,2.3,,9.9,47.951388888888886,28.272916666666667,1008.1121527777777,
2024-08-14,,,29.504195804195806,91.50699300699301,29.261888111888112,,1.4,,2.3,,9.7,55.930313588850176,28.29581881533101,1008.4487804878048,
2024-08-15,,,35.770833333333336,72.80555555555556,29.68506944444444,,1.3,,1.9,,9.3,26.22222222222222,28.216319444444444,1008.2100694444445,
2024-08-16,,,49.85381944444444,101.84027777777777,29.85451388888889,,1.2,,1.8,,8.7,102.76388888888889,28.613888888888887,1008.8687500000001,
2024-08-17,,,55.307291666666664,106.14236111111111,29.72673611111111,,1.2,,1.6,,7.7,99.98611111111111,28.663194444444443,1010.7791666666667,
2024-08-18,,,44.99166666666667,86.84375,29.561111111111114,,1.2,,2.5,,7.8,69.68402777777777,28.673958333333335,1010.5079861111111,
2024-08-19,,,45.86794425087108,106.96515679442508,29.128571428571426,,1.3,,1.8,,8.1,121.1875,28.99930555555555,1009.3343749999999,
2024-08-20,,,62.333797909407664,79.05574912891986,27.162020905923345,,2.1,,2.9,,13.7,192.12543554006967,28.7588850174216,1010.7313588850175,
2024-08-21,,,74.55917159763314,48.59171597633136,24.087573964497043,,2.3,,2.9,,14.4,215.5680473372781,27.271005917159766,1011.4733727810651,
2024-08-22,,,,,,,,,,,,,,,
2024-08-23,,,,,,,,,,,,,,,
2024-08-24,,,,,,,,,,,,,,,
2024-08-25,,,,,,,,,,,,,,,
2024-08-26,,,,,,,,,,,,,,,
2024-08-27,,,30.316666666666666,81.31360946745562,24.939644970414204,,1.7,,2.4,,10.7,27.105882352941176,24.42058823529412,1006.5770588235295,
2024-08-28,,,40.54340277777778,110.71527777777777,26.704166666666666,,2.4,,3.5,,12.3,23.680555555555557,26.299999999999997,1007.2555555555555,
2024-08-29,,,45.78188153310104,191.12543554006967,25.857142857142858,,2.9,,4.3,,15.3,26.885017421602786,27.31114982578397,1002.6930313588852,
2024-08-30,,,49.62916666666667,182.98263888888889,26.04236111111111,,3.6,,5.0,,12.6,37.44444444444444,27.835069444444443,1001.9364583333333,
2024-08-31,,,27.2,57.0,26.0,,1.0,,1.4,,2.6,8.0,27.4,1004.1,
2024-09-01,,,52.71145833333333,76.65277777777777,27.106250000000003,,1.1,,1.7,,4.5,216.97916666666666,26.73159722222222,1008.0930555555556,
2024-09-02,,,47.303124999999994,83.19444444444444,27.206249999999997,,0.7,,1.0,,7.1,160.87847222222223,27.26215277777778,1009.2121527777776,
2024-09-03,,,40.640277777777776,128.11111111111111,27.041319444444444,,1.7,,2.5,,12.3,28.680555555555557,25.634375,1012.2118055555555,
2024-09-04,,,37.15087108013937,100.2787456445993,26.73693379790941,,1.2,,1.9,,9.0,93.21180555555556,25.844444444444445,1010.6791666666666,
2024-09-05,,,48.0625,46.670138888888886,27.36875,,0.8,,1.4,,8.0,252.25,26.420833333333334,1008.4472222222222,
2024-09-06,,,42.80601092896175,47.2896174863388,26.927868852459017,,0.6,,1.0,,6.6,131.87431693989072,27.075409836065575,1010.4284153005464,
2024-09-07,,,44.59655172413793,34.813793103448276,27.65753424657534,,0.8,,1.3,,5.1,209.5448275862069,27.755172413793105,1013.851724137931,
2024-09-08,,,40.508391608391605,78.97902097902097,27.602447552447554,,0.7,,1.4,,8.2,90.02097902097903,27.22902097902098,1014.0101398601399,
2024-09-09,,,38.671080139372826,54.80487804878049,28.064111498257837,,1.3,,1.7,,8.4,29.689895470383274,27.689547038327525,1013.7310104529616,
2024-09-10,,,49.93414634146342,90.92334494773519,28.201393728222996,,0.9,,1.5,,7.3,73.12543554006969,27.928571428571427,1014.0003484320557,
2024-09-11,,,44.546341463414635,81.97909407665506,28.348083623693377,,0.7,,1.1,,5.8,187.9268292682927,28.09686411149826,1016.415331010453,
2024-09-12,,,48.3027972027972,107.60839160839161,28.277972027972027,,0.8,,1.5,,6.4,71.6993006993007,27.958391608391608,1015.7314685314685,
2024-09-13,,,59.27142857142858,112.8362369337979,28.446341463414637,,0.9,,1.5,,4.5,141.2334494773519,28.37665505226481,1010.4327526132405,
2024-09-14,,,43.766666666666666,117.36458333333333,28.509375000000002,,0.8,,1.3,,8.8,140.66666666666666,28.45069444444444,1006.9128472222224,
2024-09-15,,,46.42465277777777,134.48611111111111,28.539583333333333,,1.4,,2.7,,12.5,24.260416666666668,27.626041666666666,1009.6423611111111,
2024-09-16,,,44.45972222222222,134.57986111111111,28.220138888888886,,1.6,,2.6,,11.6,20.413194444444443,26.76909722222222,1015.3895833333333,
2024-09-17,,,46.13298611111111,117.05555555555556,28.33263888888889,,1.3,,2.1,,5.3,100.32986111111111,28.24548611111111,1015.3118055555556,
2024-09-18,,,50.50557491289199,89.48780487804878,28.21958041958042,,0.7,,0.9,,4.0,164.59233449477352,28.48780487804878,1014.6682926829268,
2024-09-19,,,54.45609756097561,59.397212543554005,28.25574912891986,,0.6,,0.9,,4.5,190.18815331010452,28.253658536585366,1014.9324041811846,
2024-09-20,,,55.69964912280702,78.89824561403509,27.42140350877193,,1.5,,2.5,,12.9,240.8982456140351,27.92140350877193,1012.2168421052631,
2024-09-21,,,44.71458333333333,133.88541666666666,25.173958333333335,,2.2,,3.6,,14.5,93.49652777777777,23.126041666666666,1006.6381944444444,
2024-09-22,,,46.087500000000006,123.95833333333333,26.249305555555555,,3.8,,5.4,,13.4,31.84722222222222,22.945486111111112,1010.2586805555555,
2024-09-23,,,31.182986111111113,135.27777777777777,25.941319444444446,,2.8,,4.2,,13.6,32.892361111111114,22.039583333333333,1017.1416666666667,
2024-09-24,,,28.852777777777778,121.46527777777777,25.998958333333334,,1.9,,3.3,,11.8,68.74305555555556,22.878819444444446,1015.8555555555556,
2024-09-25,,,35.65763888888889,140.31597222222223,25.96388888888889,,1.4,,2.2,,8.4,79.96180555555556,24.915277777777778,1014.4274305555555,
2024-09-26,,,29.29581881533101,120.47386759581882,26.098257839721253,,0.8,,1.3,,5.1,190.03135888501743,25.048780487804876,1013.2383275261325,
2024-09-27,,,31.44355400696864,164.31010452961672,26.05261324041812,,1.2,,1.8,,9.9,139.2822299651568,25.040766550522648,1012.7271777003484,
2024-09-28,,,25.692708333333332,145.17361111111111,25.876041666666666,,2.5,,3.4,,11.4,21.305555555555557,24.5,1016.7906250000001,
2024-09-29,,,26.0375,171.36805555555554,25.726388888888888,,3.2,,5.0,,12.3,31.430555555555557,24.295486111111114,1019.4222222222221,
2024-09-30,,,26.96062717770035,139.70034843205576,25.73937282229965,,1.6,,3.1,,8.1,113.76655052264809,23.813588850174217,1015.9665505226482,
2024-10-01,,,62.5,40.0,25.6,,0.7,,0.9,,1.5,326.0,22.9,1013.7,
2024-10-02,,,34.32604166666667,138.92013888888889,25.255555555555556,,1.6,,2.7,,11.8,117.90277777777777,20.265972222222224,1015.3625000000001,
2024-10-03,,,28.406620209059234,139.18815331010452,24.8602787456446,,3.5,,4.9,,13.9,32.69337979094077,19.42090592334495,1018.3811846689896,
2024-10-04,,,25.19581881533101,134.64808362369337,24.75644599303136,,3.3,,4.7,,10.4,106.57491289198606,20.392682926829266,1022.7554006968641,
2024-10-05,,,28.460069444444443,104.29861111111111,24.509722222222223,,1.9,,3.0,,9.8,96.08333333333333,21.781597222222224,1022.0163194444444,
2024-10-06,,,31.838541666666668,102.74305555555556,24.488541666666666,,1.3,,1.9,,8.0,153.43402777777777,21.271875,1019.2361111111111,
2024-10-07,,,42.13402777777778,101.56944444444444,24.455555555555556,,0.9,,1.5,,5.8,280.72222222222223,18.900694444444444,1016.4197916666667,
2024-10-08,,,38.4787456445993,99.09059233449477,24.30034843205575,,1.8,,2.7,,11.4,136.53658536585365,20.463414634146343,1015.4020905923346,
2024-10-09,,,40.266666666666666,91.37152777777777,23.977083333333333,,2.3,,3.3,,11.9,20.225694444444443,20.488194444444446,1015.892013888889,
2024-10-10,,,39.831944444444446,83.49305555555556,24.001388888888886,,2.0,,2.9,,7.1,185.26736111111111,20.701736111111114,1014.7468749999999,
2024-10-11,,,43.300694444444446,92.07986111111111,23.698958333333334,,1.2,,1.8,,4.2,224.32986111111111,20.804513888888888,1017.8034722222224,
2024-10-12,,,44.4787456445993,100.26829268292683,23.565156794425086,,0.8,,1.2,,4.0,215.82229965156793,21.07456445993031,1022.3616724738675,
2024-10-13,,,40.046341463414635,110.8048780487805,23.530662020905925,,1.6,,2.4,,9.9,124.2020905923345,21.974564459930313,1023.1334494773519,
2024-10-14,,,40.37986111111111,82.65972222222223,23.383680555555557,,1.9,,2.9,,8.4,123.34722222222223,22.628819444444446,1019.6246527777779,
2024-10-15,,,52.45,58.33680555555556,23.287847222222222,,1.8,,2.6,,10.9,196.36805555555554,22.726041666666667,1017.1350694444445,
2024-10-16,,,41.18362369337979,88.52961672473867,23.19233449477352,,1.3,,2.2,,10.3,116.18118466898954,22.672125435540067,1021.1996515679442,
2024-10-17,,,31.041319444444444,115.25347222222223,22.909375,,1.5,,2.5,,10.3,34.854166666666664,22.36423611111111,1022.0614583333333,
2024-10-18,,,47.254006968641114,81.2439024390244,22.940418118466898,,2.0,,3.0,,14.0,94.63541666666667,23.287847222222222,1015.5565972222222,
2024-10-19,,,48.47491289198606,123.92682926829268,22.551567944250873,,3.8,,5.1,,18.1,92.70034843205575,21.043902439024393,1016.0358885017421,
2024-10-20,,,37.42951388888889,156.92361111111111,22.150347222222223,,3.8,,5.8,,16.6,44.0,17.893749999999997,1028.6256944444444,
2024-10-21,,,39.46608391608391,101.79020979020979,21.703496503496503,,3.1,,4.3,,11.2,37.10489510489511,20.44965034965035,1023.6493006993007,
2024-10-22,,,35.3479020979021,133.38111888111888,22.417832167832167,,2.5,,3.6,,11.8,135.22727272727272,21.403146853146854,1015.1472027972027,
2024-10-23,,,37.17909407665505,105.87456445993031,22.19965156794425,,1.5,,2.5,,10.0,265.45644599303137,19.914982578397215,1013.8742160278747,
2024-10-24,,,44.530902777777776,142.21180555555554,22.017073170731706,,0.8,,1.3,,8.1,166.92361111111111,17.835069444444443,1020.1166666666666,
2024-10-25,,,28.634375000000002,167.07291666666666,21.51736111111111,,1.7,,2.6,,12.2,22.979166666666668,20.06701388888889,1023.9704861111111,
2024-10-26,,,18.046527777777776,148.85416666666666,21.42673611111111,,2.1,,3.0,,10.6,42.93055555555556,20.705555555555556,1021.0194444444444,
2024-10-27,,,19.256597222222222,149.03472222222223,21.518055555555556,,1.1,,1.7,,7.2,289.38194444444446,18.85590277777778,1014.5173611111111,
2024-10-28,,,28.762717770034843,150.42160278745644,21.578048780487805,,2.5,,3.9,,14.1,138.68641114982577,18.614285714285714,1013.9233449477352,
2024-10-29,,,29.62013888888889,139.02430555555554,21.401041666666668,,2.0,,3.3,,13.7,101.99305555555556,18.555902777777778,1017.8673611111111,
2024-10-30,,,37.85734265734266,77.24125874125875,21.165734265734265,,1.3,,2.0,,9.1,206.64685314685315,18.622727272727275,1021.3604895104894,
2024-10-31,,,30.525510204081634,117.61734693877551,20.891836734693875,,1.2,,2.0,,9.4,30.25,19.68877551020408,1022.9948979591836,
2024-11-01,,,,,,,,,,,,,,,
2024-11-02,,,38.40627177700348,135.44947735191639,20.58675958188153,,3.4,,4.6,,15.1,28.27177700348432,19.081881533101047,1014.9794425087107,
2024-11-03,,,40.436619718309856,97.54225352112677,20.52007042253521,,2.7,,4.2,,8.1,115.55985915492958,18.49154929577465,1022.3947183098591,
2024-11-04,,,38.77847222222223,101.55208333333333,20.658680555555556,,1.2,,1.9,,6.8,277.6423611111111,18.84027777777778,1019.6385416666667,
2024-11-05,,,43.138888888888886,108.875,20.839930555555554,,1.7,,2.7,,7.9,278.3888888888889,16.98611111111111,1018.4468750000001,
2024-11-06,,,41.63611111111111,111.53819444444444,20.50625,,2.3,,3.9,,10.2,301.62152777777777,13.588888888888889,1023.2715277777778,
2024-11-07,,,47.189547038327525,92.49825783972125,20.27595818815331,,2.0,,3.0,,7.8,170.08680555555554,15.819791666666667,1028.3579861111111,
2024-11-08,,,42.75806451612903,94.65591397849462,20.310394265232976,,1.7,,2.7,,7.3,97.5089605734767,17.663082437275985,1027.9767025089607,
2024-11-09,,,37.83923611111111,104.43402777777777,20.337847222222223,,1.4,,2.1,,8.5,126.03472222222223,17.882638888888888,1025.8083333333334,
2024-11-10,,,23.130555555555556,118.57986111111111,20.55972222222222,,1.5,,2.1,,5.8,194.09722222222223,18.188888888888886,1021.8847222222222,
2024-11-11,,,30.904861111111114,128.98263888888889,20.62986111111111,,0.9,,1.5,,8.9,183.18402777777777,18.089583333333334,1019.4628472222222,
2024-11-12,,,25.435888501742163,126.09059233449477,20.530662020905925,,0.8,,1.4,,5.7,255.87847222222223,18.443055555555556,1018.0333333333333,
2024-11-13,,,31.657291666666666,142.41319444444446,20.318055555555553,,1.8,,2.8,,8.9,52.638888888888886,18.505555555555556,1022.2611111111112,
2024-11-14,,,31.83055555555556,143.44097222222223,19.97986111111111,,1.6,,2.4,,8.1,120.30555555555556,18.149305555555557,1021.0711805555555,
2024-11-15,,,40.658680555555556,122.05208333333333,19.722569444444446,,1.2,,1.8,,9.2,161.91666666666666,18.172916666666666,1018.8958333333334,
2024-11-16,,,51.328125,107.83333333333333,19.859722222222224,,1.4,,2.1,,9.5,98.58333333333333,19.519791666666666,1016.5302083333333,
2024-11-17,,,59.60659722222223,89.21875,19.783680555555556,,1.4,,2.3,,7.7,278.38194444444446,17.38888888888889,1017.6673611111112,
2024-11-18,,,51.50699300699301,97.36713286713287,19.76958041958042,,2.4,,3.4,,10.2,182.25524475524475,10.4493006993007,1027.6727272727273,
2024-11-19,,,43.911929824561405,99.6842105263158,19.210526315789473,,2.1,,3.8,,10.5,137.56842105263158,11.616842105263158,1029.2522807017544,
2024-11-20,,,37.09384057971015,100.39492753623189,18.98514492753623,,1.2,,1.8,,6.3,277.2789855072464,12.978623188405797,1022.9880434782609,
2024-11-21,,,32.76268115942029,139.8953068592058,18.89350180505415,,0.5,,0.7,,7.2,262.3718411552347,13.900361010830325,1020.0285198555957,
2024-11-22,,,26.20076923076923,100.99230769230769,18.615384615384617,,0.9,,1.5,,8.8,287.6730769230769,12.981923076923078,1020.8684615384615,
2024-11-23,,,19.449624060150377,125.21722846441948,18.8876404494382,,2.0,,3.4,,11.3,132.7378277153558,11.673408239700375,1026.0258426966293,
2024-11-24,,,18.809375000000003,111.34375,19.1,,1.8,,2.8,,8.2,136.35763888888889,12.526388888888889,1028.8996527777776,
2024-11-25,,,15.818055555555556,175.06597222222223,18.86215277777778,,1.2,,2.1,,7.7,178.64930555555554,14.317708333333334,1026.603125,
2024-11-26,,,30.235191637630663,73.14982578397212,19.010452961672474,,3.0,,4.4,,16.8,235.79166666666666,13.932638888888889,1012.5097222222222,
2024-11-27,,,19.824124513618678,122.62403100775194,18.36937984496124,,1.6,,2.5,,13.6,257.83720930232556,8.756976744186048,1012.8100775193799,
2024-11-28,,,24.605574912891985,141.09407665505228,17.778048780487804,,1.6,,2.4,,12.4,255.37630662020905,8.486411149825784,1012.0714285714286,
2024-11-29,,,30.744947735191634,145.32404181184668,17.42020905923345,,1.2,,1.9,,8.5,270.3958333333333,8.022916666666667,1011.9812499999999,
2024-11-30,,,33.43680555555555,132.45486111111111,17.060627177700347,,1.0,,1.7,,7.3,267.15972222222223,10.254166666666666,1015.0642361111111,
2024-12-01,,,36.18333333333333,124.58680555555556,16.894791666666666,,0.6,,0.8,,6.9,255.23958333333334,12.77986111111111,1016.8510416666666,
2024-12-02,,,41.0,48.0,16.6,,0.3,,0.4,,3.1,287.0,13.6,1016.7,
2024-12-03,,,39.707394366197185,133.08802816901408,16.250704225352113,,0.6,,0.9,,10.1,267.53169014084506,11.629225352112675,1019.5556338028168,
2024-12-04,,,46.783680555555556,104.38888888888889,15.997916666666669,,0.7,,1.1,,10.0,278.97222222222223,8.3875,1020.6340277777776,
2024-12-05,,,40.52708333333333,100.92361111111111,15.664236111111112,,0.7,,1.2,,10.7,265.87152777777777,9.038194444444445,1016.9152777777776,
2024-12-06,,,45.73993055555556,90.85763888888889,15.787500000000001,,0.7,,1.2,,9.4,274.8298611111111,9.379166666666666,1018.7298611111112,
2024-12-07,,,32.03611111111111,119.76388888888889,15.409722222222221,,0.9,,1.4,,6.9,283.08680555555554,6.642013888888889,1022.6364583333333,
2024-12-08,,,39.48745644599303,119.97560975609755,15.746689895470384,,1.3,,1.8,,9.0,300.39930555555554,6.035069444444444,1023.0347222222222,
2024-12-09,,,26.876041666666666,121.41666666666667,16.148611111111112,,1.4,,2.0,,6.6,300.1458333333333,6.542361111111111,1023.3885416666667,
2024-12-10,,,18.41149825783972,153.12891986062718,17.16480836236934,,0.8,,1.2,,6.6,271.5574912891986,8.109756097560975,1021.7533101045296,
2024-12-11,,,20.694791666666667,148.71180555555554,16.207291666666666,,1.6,,2.1,,6.1,231.71527777777777,9.097569444444444,1020.1538194444444,
2024-12-12,,,29.044097222222224,127.73958333333333,15.926736111111113,,1.9,,2.8,,5.9,290.1423611111111,8.693402777777777,1021.5493055555556,
2024-12-13,,,32.81041666666667,134.875,15.575347222222222,,1.0,,1.5,,9.4,287.56597222222223,7.289583333333334,1019.3361111111111,
2024-12-14,,,38.53715277777778,141.32638888888889,15.201041666666665,,1.8,,2.4,,11.9,282.84375,5.113888888888889,1022.4656249999999,
2024-12-15,,,36.239024390243905,128.98257839721254,14.614634146341462,,1.2,,1.8,,8.9,256.13937282229966,6.5285714285714285,1020.590243902439,
2024-12-16,,,40.063286713286715,147.77272727272728,14.416083916083917,,1.2,,1.8,,8.8,285.08710801393727,6.6275261324041805,1021.4850174216028,
2024-12-17,,,35.235314685314684,140.19230769230768,14.145104895104895,,1.2,,1.5,,8.0,313.73519163763063,6.762020905923345,1023.4738675958188,
2024-12-18,,,30.53888888888889,170.44097222222223,14.187847222222222,,1.0,,1.8,,7.3,308.3298611111111,4.130208333333333,1023.0045138888888,
2024-12-19,,,29.20592334494774,150.90592334494772,14.428919860627179,,2.1,,3.3,,8.4,249.3658536585366,5.920557491289199,1026.6794425087107,
2024-12-20,,,27.205555555555556,145.42708333333334,14.44409722222222,,1.1,,1.8,,9.8,267.6354166666667,8.604166666666666,1022.2920138888888,
2024-12-21,,,18.83903345724907,136.94833948339485,14.223985239852398,,1.0,,1.5,,13.5,277.1918819188192,6.696678966789667,1016.8952029520294,
2024-12-22,,,15.338983050847459,144.3728813559322,14.03728813559322,,1.3,,2.0,,14.3,295.59322033898303,1.7372881355932204,1020.3,
2024-12-23,,,19.414659685863874,172.87958115183247,14.723437500000001,,1.0,,1.4,,7.8,269.0732984293194,7.53979057591623,1024.4769633507854,
2024-12-24,,,12.965972222222222,190.15972222222223,14.624305555555557,,1.0,,1.6,,7.0,243.46180555555554,6.595486111111111,1026.3118055555556,
2024-12-25,,,15.507986111111112,162.25,14.247569444444444,,1.1,,1.4,,8.1,267.19444444444446,8.459027777777777,1024.7298611111112,
2024-12-26,,,14.562152777777776,141.84375,14.181944444444444,,0.7,,1.2,,8.5,266.8923611111111,8.269791666666666,1021.6465277777778,
2024-12-27,,,21.744444444444444,126.20833333333333,14.105208333333334,,0.8,,1.2,,7.0,261.2986111111111,3.701736111111111,1023.8013888888888,
2024-12-28,,,21.863541666666666,130.54166666666666,13.787500000000001,,1.1,,1.7,,8.9,285.25694444444446,3.0923611111111113,1021.9576388888888,
2024-12-29,,,27.253819444444446,132.31597222222223,13.284722222222221,,0.9,,1.6,,7.7,270.62847222222223,5.569791666666666,1025.103125,
2024-12-30,,,31.48850174216028,143.4425087108014,13.295470383275262,,1.0,,1.4,,11.4,249.84375,9.562152777777778,1020.4034722222223,
2024-12-31,,,32.00277777777777,145.44791666666666,13.507986111111112,,1.0,,1.6,,8.3,295.8125,8.409722222222221,1017.6899305555556,
2025-01-01,,,36.114583333333336,145.85416666666666,13.400694444444445,,0.8,,1.2,,8.3,261.24652777777777,7.209722222222222,1021.8555555555556,
2025-01-02,,,50.9,50.0,13.3,,0.4,,0.5,,3.2,308.0,6.9,1022.4,
2025-01-03,,,34.185069444444444,141.26736111111111,13.764583333333333,,0.9,,1.6,,9.2,306.0729166666667,4.3538194444444445,1024.5163194444444,
2025-01-04,,,33.43055555555556,156.70138888888889,13.945833333333333,,0.9,,1.5,,7.3,284.25694444444446,4.75625,1026.0482638888889,
2025-01-05,,,30.545993031358886,154.13588850174216,14.066550522648082,,0.6,,1.1,,7.6,273.53472222222223,7.487847222222222,1022.1520833333333,
2025-01-06,,,27.214634146341464,143.4773519163763,13.794773519163762,,0.7,,1.1,,12.1,283.1111111111111,7.959027777777777,1014.8288194444444,
2025-01-07,,,21.834146341463413,130.88501742160278,13.404529616724739,,1.2,,2.0,,12.2,272.57142857142856,2.9303135888501743,1017.439024390244,
2025-01-08,,,19.231428571428573,123.2,13.088571428571429,,1.2,,1.7,,10.5,270.5107142857143,4.365714285714286,1019.2471428571429,
2025-01-09,,,27.310416666666665,88.34722222222223,12.995833333333334,,1.2,,2.0,,11.8,292.1736111111111,1.973611111111111,1022.2666666666667,
2025-01-10,,,36.63472222222222,87.16666666666667,13.730902777777779,,1.9,,3.0,,8.1,296.0729166666667,2.8399305555555556,1028.7329861111111,
2025-01-11,,,27.831249999999997,142.23263888888889,13.344444444444443,,1.9,,2.6,,5.8,287.7048611111111,1.6552083333333334,1027.6631944444443,
2025-01-12,,,36.04947735191638,122.17770034843205,12.867247386759582,,1.3,,2.0,,9.3,293.2787456445993,2.542508710801394,1022.4439024390244,
2025-01-13,,,33.084587813620075,142.19713261648747,13.481720430107528,,1.4,,2.1,,7.1,271.247311827957,5.062724014336918,1025.1333333333334,
2025-01-14,,,36.51184668989547,143.4006968641115,13.026829268292682,,0.8,,1.2,,8.6,258.81881533101046,8.1191637630662,1024.0348432055748,
2025-01-15,,,34.63986013986014,147.85664335664336,13.127622377622378,,0.8,,1.2,,9.4,301.75524475524475,3.5562937062937063,1025.51993006993,
2025-01-16,,,34.06909722222222,151.57638888888889,13.007291666666667,,0.8,,1.3,,9.4,282.10069444444446,3.495486111111111,1024.1739583333333,
2025-01-17,,,32.57152777777778,154.14236111111111,13.104513888888889,,0.9,,1.4,,4.3,265.8541666666667,5.139236111111111,1025.6916666666666,
2025-01-18,,,28.69722222222222,142.55555555555554,13.052430555555555,,0.8,,1.2,,8.6,258.6701388888889,7.847916666666666,1023.3083333333333,
2025-01-19,,,25.063541666666666,142.52777777777777,12.973426573426574,,0.6,,1.0,,7.8,243.30902777777777,8.978124999999999,1016.9513888888889,
2025-01-20,,,22.368989547038325,148.0731707317073,12.996864111498258,,0.6,,1.1,,5.7,275.2752613240418,7.6797909407665506,1015.5836236933798,
2025-01-21,,,15.283333333333335,141.76041666666666,12.819444444444445,,0.6,,1.0,,6.0,244.23958333333334,8.434722222222222,1020.3208333333334,
2025-01-22,,,21.42361111111111,99.81944444444444,12.970833333333333,,0.5,,0.8,,8.1,250.07638888888889,9.103819444444445,1023.3406249999999,
2025-01-23,,,14.900694444444444,139.68055555555554,12.663194444444445,,0.5,,0.8,,4.1,249.11111111111111,9.096527777777778,1023.3059027777776,
2025-01-24,,,17.197909407665506,153.4843205574913,12.60418118466899,,1.2,,1.9,,8.9,135.65277777777777,9.234722222222222,1024.6496527777776,
2025-01-25,,,14.766550522648084,213.4425087108014,12.701045296167246,,3.3,,5.0,,13.6,31.965156794425088,7.618466898954704,1027.0731707317073,
2025-01-26,,,19.372569444444444,168.57638888888889,12.884027777777778,,2.6,,3.7,,12.6,128.15972222222223,7.16076388888889,1024.8937500000002,
