날짜,저수위(m),저수량(백만㎥),저수율(%),강우량(mm),유입량(㎥/s),총방류량(㎥/s),발전방류량(㎥/s),여수로방류량(㎥/s)
2022-10-19,0.798,299.0438,97.35,0.0197,91.943,72.768,0.0,20.64
2022-10-18,0.762,297.3871,96.81,0.0,93.677,90.486,0.0,38.518
2022-10-17,0.756,297.1114,96.72,0.1172,81.419,101.864,0.0,49.731
2022-10-16,0.7944,298.8779,97.29,0.0746,85.989,83.11,0.0,31.065
2022-10-15,0.789,298.6292,97.21,0.0133,90.977,86.075,0.0,33.851
2022-10-14,0.7798,298.2056,97.07,0.0827,86.854,81.796,0.0,30.231
2022-10-13,0.7703,297.7686,96.93,0.0417,99.755,115.954,0.0,64.202
2022-10-12,0.8007,299.1682,97.39,0.0082,106.314,103.807,0.0,52.553
2022-10-11,0.796,298.9516,97.32,0.0184,119.304,60.895,0.0,9.927
2022-10-10,0.686,293.9051,95.67,0.9152,46.439,100.582,0.0,49.884
2022-10-09,0.788,298.5831,97.2,2.5844,87.771,76.056,0.0,25.246
2022-10-08,0.766,297.5709,96.87,0.0637,107.936,90.667,0.0,39.716
2022-10-07,0.7335,296.0789,96.38,0.2513,84.829,110.776,0.0,59.423
2022-10-06,0.7823,298.3207,97.11,0.4274,169.382,203.029,0.0,151.244
2022-10-05,0.8453,301.2278,98.06,0.0834,208.875,238.227,0.0,185.296
2022-10-04,0.9,303.7638,98.88,21.6579,213.282,142.988,0.0,90.53
2022-10-03,0.7686,297.6904,96.9,5.0812,114.908,128.279,0.0,76.013
2022-10-02,0.7937,298.8457,97.28,0.8179,152.818,154.258,0.0,102.065
2022-10-01,0.7964,298.9701,97.32,0.011,142.341,157.772,0.0,106.099
2022-09-30,0.8253,300.3033,97.76,0.0278,125.695,100.351,0.0,49.578
2022-09-29,0.7778,298.1136,97.04,0.0216,187.246,202.281,0.0,151.702
2022-09-28,0.806,299.4126,97.47,0.0,134.024,127.622,0.0,76.777
2022-09-27,0.794,298.8595,97.29,0.0187,79.558,62.517,0.0,12.656
2022-09-26,0.762,297.3871,96.81,0.0001,124.863,158.242,0.0,107.712
2022-09-25,0.8246,300.271,97.74,0.0,125.336,116.468,0.0,65.346
2022-09-24,0.808,299.5048,97.5,0.0028,105.445,119.874,0.0,68.279
2022-09-23,0.835,300.7515,97.9,0.0066,137.837,122.553,0.0,70.699
2022-09-22,0.8064,299.431,97.47,0.011,102.203,133.823,0.0,81.838
2022-09-21,0.8655,302.163,98.36,0.0208,245.444,241.423,0.0,176.99
2022-09-20,0.858,301.8156,98.25,0.0498,247.692,177.846,0.0,125.312
2022-09-19,0.727,295.7809,96.28,3.6166,213.159,228.824,0.0,114.378
2022-09-18,0.7565,297.1344,96.72,1.6739,408.955,462.492,0.0,410.068
2022-09-17,0.8568,301.76,98.23,0.8227,373.383,368.668,0.0,315.896
2022-09-16,0.848,301.3527,98.1,0.0412,347.944,334.034,0.0,281.686
2022-09-15,0.822,300.1509,97.71,0.0203,314.515,296.369,0.0,245.187
2022-09-14,0.788,298.5831,97.2,0.008,654.014,719.087,0.0,667.59
2022-09-13,0.9095,304.2054,99.03,0.0182,342.553,314.894,0.0,263.436
2022-09-12,0.858,301.8156,98.25,0.0503,336.061,313.961,0.0,261.938
2022-09-11,0.8167,299.9062,97.63,0.0,407.642,404.865,0.0,354.097
2022-09-10,0.8115,299.6663,97.55,0.0012,514.401,524.982,0.0,473.751
2022-09-09,0.8313,300.5805,97.85,0.0,794.846,718.642,0.0,656.598
2022-09-08,0.688,293.9965,95.7,0.0175,1587.151,1338.791,0.0,1269.709
2022-09-07,0.2093,272.5382,88.72,0.0248,3693.603,3938.262,0.0,3829.119
2022-09-06,0.681,293.6768,95.6,64.9634,4104.374,4133.502,0.0,4036.184
2022-09-05,0.736,296.1935,96.42,32.36,1006.999,994.273,0.0,917.82
2022-09-04,0.712,295.094,96.06,1.03,639.045,645.671,0.0,547.968
2022-09-03,0.7245,295.6664,96.25,1.7108,533.204,549.025,0.0,451.708
2022-09-02,0.7543,297.0333,96.69,1.7237,629.939,722.642,0.0,633.876
2022-09-01,0.9275,305.0429,99.3,0.1029,763.31,792.747,0.0,704.33
2022-08-31,0.982,307.5863,100.13,16.9684,540.915,471.981,0.0,380.171
2022-08-30,0.854,301.6304,98.19,23.2819,350.069,353.82,0.0,250.793
2022-08-29,0.861,301.9545,98.29,1.5033,189.103,153.814,0.0,61.905
2022-08-28,0.795,298.9056,97.3,0.0088,250.646,271.101,0.0,171.513
2022-08-27,0.8333,300.6729,97.88,0.0,207.808,201.766,0.0,123.508
2022-08-26,0.822,300.1509,97.71,0.0148,313.583,308.561,0.0,212.422
2022-08-25,0.8126,299.717,97.56,0.1398,447.236,476.887,0.0,388.186
2022-08-24,0.868,302.2789,98.4,10.7301,462.711,434.342,0.0,343.252
2022-08-23,0.815,299.8278,97.6,6.4003,318.751,323.025,0.0,218.701
2022-08-22,0.823,300.1971,97.72,0.011,381.323,327.824,0.0,230.877
2022-08-21,0.7225,295.5748,96.22,0.0225,604.266,611.587,0.0,516.722
2022-08-20,0.7363,296.2073,96.42,19.6837,387.532,374.117,0.0,282.992
2022-08-19,0.711,295.0482,96.04,0.0054,281.797,285.347,0.0,187.721
2022-08-18,0.7177,295.3549,96.14,0.0235,628.672,695.95,0.0,600.775
2022-08-17,0.844,301.1677,98.04,11.3593,617.518,621.266,0.0,513.72
2022-08-16,0.851,301.4915,98.14,29.0114,605.74,630.802,0.0,570.057
2022-08-15,0.8977,303.6569,98.85,0.2853,357.881,323.719,0.0,270.051
2022-08-14,0.834,300.7053,97.89,5.0112,514.759,503.855,0.0,446.362
2022-08-13,0.8136,299.7632,97.58,15.3158,668.269,612.638,0.0,530.88
2022-08-12,0.709,294.9567,96.01,1.9237,1416.456,1454.7,0.0,1356.424
2022-08-11,0.781,298.2609,97.09,17.688,801.041,818.268,0.0,744.663
2022-08-10,0.8133,299.7493,97.57,19.0943,152.323,162.157,0.0,105.081
2022-08-09,0.8317,300.599,97.85,1.8019,122.695,123.925,0.0,45.849
2022-08-08,0.834,300.7053,97.89,0.0791,197.44,180.664,0.0,103.723
2022-08-07,0.8026,299.2558,97.41,1.3863,254.562,231.87,0.0,147.113
2022-08-06,0.76,297.2952,96.78,0.0323,385.215,397.457,0.0,316.785
2022-08-05,0.783,298.3529,97.12,0.7653,562.714,589.512,0.0,488.304
2022-08-04,0.8332,300.6683,97.87,0.6366,340.525,351.124,0.0,240.871
2022-08-03,0.853,301.5841,98.17,1.1207,424.408,430.411,0.0,339.444
2022-08-02,0.8642,302.1028,98.34,8.4678,311.104,233.48,0.0,168.636
2022-08-01,0.7186,295.3961,96.16,3.692,102.881,148.567,0.0,85.851
2022-07-31,0.8045,299.3434,97.44,14.0947,109.866,126.859,0.0,67.707
2022-07-30,0.8363,300.8116,97.92,0.0609,124.714,107.829,0.0,43.683
2022-07-29,0.8047,299.3527,97.45,0.0598,90.328,60.986,0.0,9.301
2022-07-28,0.7496,296.8175,96.62,0.2699,59.229,98.13,0.0,39.759
2022-07-27,0.8226,300.1786,97.71,0.0154,147.223,142.254,0.0,75.439
2022-07-26,0.8133,299.7493,97.57,0.1387,226.937,208.111,0.0,140.447
2022-07-25,0.778,298.1228,97.05,0.2234,185.329,205.596,0.0,143.016
2022-07-24,0.816,299.8739,97.62,9.435,180.824,176.552,0.0,124.503
2022-07-23,0.808,299.5048,97.5,2.2712,140.571,130.969,0.0,79.039
2022-07-22,0.79,298.6752,97.23,0.6732,148.968,176.746,0.0,124.578
2022-07-21,0.842,301.0752,98.01,10.5538,195.103,199.494,0.0,147.668
2022-07-20,0.8502,301.4545,98.13,0.0302,274.914,262.231,0.0,210.717
2022-07-19,0.8265,300.3587,97.77,0.5167,518.951,565.894,0.0,514.698
2022-07-18,0.914,304.4146,99.09,40.6832,459.705,430.695,0.0,379.719
2022-07-17,0.86,301.9082,98.28,0.0082,119.624,102.332,0.0,44.234
2022-07-16,0.8277,300.4142,97.79,1.4164,121.156,125.595,0.0,57.993
2022-07-15,0.836,300.7977,97.92,0.0,215.331,258.108,0.0,184.815
2022-07-14,0.9157,304.4937,99.12,0.1929,179.565,137.483,0.0,82.562
2022-07-13,0.8373,300.8578,97.94,16.7152,164.869,188.991,0.0,138.076
2022-07-12,0.8823,302.942,98.61,0.4603,221.877,221.017,0.0,169.702
2022-07-11,0.8807,302.8677,98.59,11.1614,203.096,174.858,0.0,123.173
2022-07-10,0.828,300.428,97.8,7.3866,117.527,118.596,0.0,66.73
2022-07-09,0.83,300.5204,97.83,0.0076,118.379,104.809,0.0,39.52
2022-07-08,0.8046,299.348,97.44,5.4166,191.515,178.292,0.0,105.115
2022-07-07,0.7798,298.2056,97.07,0.5375,102.622,120.862,0.0,51.033
2022-07-06,0.814,299.7816,97.59,2.1774,87.727,113.413,0.0,46.648
2022-07-05,0.862,302.0009,98.31,0.741,164.07,138.705,0.0,73.67
2022-07-04,0.8146,299.8093,97.59,0.7883,100.235,104.456,0.0,41.122
2022-07-03,0.8225,300.174,97.71,0.7781,184.871,226.958,0.0,155.001
2022-07-02,0.901,303.8103,98.9,0.0324,160.638,117.429,0.0,44.585
2022-07-01,0.8204,300.077,97.68,0.2976,211.043,220.722,0.0,154.027
2022-06-30,0.8385,300.9133,97.95,4.4235,234.859,223.631,0.0,149.787
2022-06-29,0.8175,299.9432,97.64,3.4875,273.088,238.559,0.0,137.875
2022-06-28,0.7527,296.9599,96.67,1.3048,443.433,493.901,0.0,346.026
2022-06-27,0.8473,301.3203,98.09,17.0706,434.579,418.479,0.0,319.628
2022-06-26,0.8172,299.9293,97.63,1.0341,170.113,193.017,0.0,124.787
2022-06-25,0.86,301.9082,98.28,1.0704,185.472,176.901,0.0,103.292
2022-06-24,0.844,301.1677,98.04,26.8824,256.987,260.36,0.0,188.141
2022-06-23,0.8503,301.4591,98.13,7.0453,87.663,63.443,0.0,11.348
2022-06-22,0.805,299.3665,97.45,0.0443,101.422,87.347,0.0,30.202
2022-06-21,0.7786,298.1504,97.05,0.0009,113.172,138.678,0.0,71.001
2022-06-20,0.8264,300.3541,97.77,0.3783,87.127,101.899,0.0,31.218
2022-06-19,0.854,301.6304,98.19,0.0009,154.006,147.794,0.0,83.618
2022-06-18,0.8424,301.0937,98.01,0.2305,92.274,102.881,0.0,39.151
2022-06-17,0.8622,302.0101,98.31,0.0027,156.026,127.883,0.0,58.906
2022-06-16,0.8096,299.5786,97.52,0.0661,78.641,116.871,0.0,46.392
2022-06-15,0.881,302.8817,98.59,5.4903,88.503,105.331,0.0,36.622
2022-06-14,0.9123,304.3356,99.07,7.1469,137.151,90.321,0.0,23.809
2022-06-13,0.825,300.2895,97.75,0.187,67.527,82.405,0.0,22.948
2022-06-12,0.8528,301.5749,98.17,0.0062,87.201,106.623,0.0,37.642
2022-06-11,0.889,303.2529,98.72,0.6093,121.108,114.02,0.0,39.806
2022-06-10,0.8758,302.6405,98.52,0.0501,140.037,106.415,0.0,41.575
2022-06-09,0.813,299.7355,97.57,0.0978,61.401,72.626,0.0,20.659
2022-06-08,0.834,300.7053,97.89,0.2511,169.196,227.381,0.0,168.742
2022-06-07,0.9423,305.7325,99.52,2.5727,177.094,133.904,0.0,61.126
2022-06-06,0.862,302.0009,98.31,5.3215,275.423,287.067,0.0,190.695
2022-06-05,0.8837,303.0069,98.64,26.3714,174.106,133.733,0.0,59.855
2022-06-04,0.8083,299.5187,97.5,0.0013,82.113,51.753,0.0,0.0
2022-06-03,0.7513,296.8956,96.65,0.0,37.723,50.862,0.0,0.0
2022-06-02,0.776,298.0308,97.02,0.0,96.971,51.336,0.0,-0.416
2022-06-01,0.69,294.0879,95.73,0.0031,39.37,68.838,0.0,-0.294
2022-05-31,0.7456,296.6339,96.56,0.0012,68.812,94.944,0.0,34.14
2022-05-30,0.7947,298.8917,97.3,0.075,87.207,100.605,0.0,40.478
2022-05-29,0.8198,300.0493,97.67,0.0028,70.408,87.85,0.0,27.221
2022-05-28,0.8524,301.5563,98.16,0.0031,84.236,60.812,0.0,7.875
2022-05-27,0.8086,299.5325,97.5,0.0138,82.319,70.264,0.0,16.29
2022-05-26,0.786,298.491,97.17,0.27,65.697,69.641,0.0,18.24
2022-05-25,0.7934,298.8318,97.28,0.437,53.317,69.546,0.0,17.59
2022-05-24,0.8238,300.234,97.73,0.6937,69.809,62.971,0.0,8.09
2022-05-23,0.811,299.6432,97.54,0.0953,78.36,74.09,0.0,13.287
2022-05-22,0.803,299.2743,97.42,0.0,78.215,71.815,0.0,11.568
2022-05-21,0.791,298.7213,97.24,0.0213,71.643,72.069,0.0,11.497
2022-05-20,0.7918,298.7581,97.25,0.0,71.808,56.577,0.0,4.117
2022-05-19,0.7632,297.4422,96.82,0.0,50.381,51.444,0.0,2.359
2022-05-18,0.7652,297.5341,96.85,0.0004,49.632,64.438,0.0,13.481
2022-05-17,0.793,298.8134,97.27,0.03,81.102,58.745,0.0,8.989
2022-05-16,0.751,296.8818,96.64,0.0,60.464,73.23,0.0,16.978
2022-05-15,0.775,297.9848,97.0,0.0,51.955,87.51,0.0,23.985
2022-05-14,0.8416,301.0567,98.0,0.028,99.954,85.57,0.0,19.565
2022-05-13,0.8147,299.8139,97.6,2.111,71.893,88.096,0.0,20.488
2022-05-12,0.845,301.2139,98.05,0.0,87.526,85.921,0.0,21.548
2022-05-11,0.842,301.0752,98.01,0.0323,79.135,73.463,0.0,21.363
2022-05-10,0.8314,300.5851,97.85,0.0,66.027,75.983,0.0,22.143
2022-05-09,0.85,301.4453,98.13,0.6091,79.196,77.589,0.0,21.733
2022-05-08,0.847,301.3064,98.08,0.1032,81.932,76.847,0.0,21.185
2022-05-07,0.8375,300.8671,97.94,0.0004,100.941,84.107,0.0,20.603
2022-05-06,0.806,299.4126,97.47,0.0,87.185,103.859,0.0,33.129
2022-05-05,0.8372,300.8532,97.93,0.0,118.956,102.389,0.0,32.065
2022-05-04,0.8062,299.4218,97.47,0.0,99.572,88.426,0.0,29.154
2022-05-03,0.7853,298.4588,97.15,0.0434,100.682,90.778,0.0,34.536
2022-05-02,0.7667,297.6031,96.88,1.2786,114.419,123.097,0.0,59.625
2022-05-01,0.783,298.3529,97.12,0.0,110.796,106.109,0.0,54.645
2022-04-30,0.7742,297.948,96.99,0.0102,117.296,134.781,0.0,70.008
2022-04-29,0.807,299.4587,97.48,11.4777,120.559,143.391,0.0,75.772
2022-04-28,0.8497,301.4314,98.12,0.0301,152.859,107.114,0.0,20.012
2022-04-27,0.764,297.479,96.84,0.0359,175.822,172.631,0.0,89.55
2022-04-26,0.758,297.2033,96.75,23.7462,269.73,304.915,0.0,217.58
2022-04-25,0.824,300.2433,97.74,2.9215,87.755,86.151,0.0,22.005
2022-04-24,0.821,300.1047,97.69,0.0,74.655,70.595,0.0,18.642
2022-04-23,0.8134,299.754,97.58,0.0027,64.403,74.237,0.0,22.041
2022-04-22,0.8318,300.6036,97.85,0.0,83.849,67.93,0.0,15.907
2022-04-21,0.802,299.2282,97.41,0.8031,90.499,63.024,0.0,11.781
2022-04-20,0.7504,296.8543,96.63,0.0005,79.63,93.62,0.0,27.943
2022-04-19,0.7767,298.063,97.03,0.0,84.899,93.584,0.0,39.791
2022-04-18,0.793,298.8134,97.27,0.0,77.518,63.35,0.0,12.635
2022-04-17,0.7664,297.5893,96.87,0.0,78.14,70.483,0.0,19.563
2022-04-16,0.752,296.9277,96.66,0.0,73.451,84.834,0.0,26.5
2022-04-15,0.7734,297.9112,96.98,0.0047,62.235,97.249,0.0,27.189
2022-04-14,0.839,300.9364,97.96,1.4547,76.282,91.659,0.0,28.994
2022-04-13,0.8677,302.265,98.39,5.9135,77.998,90.508,0.0,21.408
2022-04-12,0.891,303.3458,98.75,0.0,120.995,90.969,0.0,20.972
2022-04-11,0.835,300.7515,97.9,0.0045,97.279,102.417,0.0,29.955
2022-04-10,0.8446,301.1954,98.05,0.0,96.902,71.999,0.0,19.794
2022-04-09,0.798,299.0438,97.35,0.0,52.741,96.893,0.0,44.651
2022-04-08,0.8805,302.8585,98.59,0.0198,92.7,81.702,0.0,29.187
2022-04-07,0.86,301.9082,98.28,0.6223,92.675,89.459,0.0,36.489
2022-04-06,0.854,301.6304,98.19,0.0,124.375,113.133,0.0,60.917
2022-04-05,0.833,300.6591,97.87,0.0,87.703,103.126,0.0,50.807
2022-04-04,0.8618,301.9916,98.3,0.0,118.327,112.7,0.0,60.706
2022-04-03,0.8513,301.5054,98.15,0.0,136.563,94.644,0.0,43.098
2022-04-02,0.7728,297.8836,96.97,0.0061,140.291,169.74,0.0,118.994
2022-04-01,0.828,300.428,97.8,0.0755,211.703,169.968,0.0,119.804
2022-03-31,0.7497,296.8221,96.62,1.2412,88.727,145.075,0.0,119.074
2022-03-30,0.8553,301.6906,98.21,0.1462,151.489,151.542,0.0,125.541
2022-03-29,0.8554,301.6952,98.21,0.0136,123.506,83.226,0.0,57.223
2022-03-28,0.78,298.2148,97.08,0.0,226.925,242.922,0.0,215.668
2022-03-27,0.81,299.5971,97.53,0.0,346.574,288.101,0.0,258.911
2022-03-26,0.7,294.545,95.88,21.434,377.829,436.302,0.0,407.1
2022-03-25,0.81,299.5971,97.53,5.9731,51.806,83.923,0.0,53.833
2022-03-24,0.87,302.3716,98.43,0.0,67.641,51.57,0.0,21.787
2022-03-23,0.84,300.9827,97.98,0.0021,81.481,49.448,0.0,20.411
2022-03-22,0.78,298.2148,97.08,0.0,73.983,106.022,0.0,77.32
2022-03-21,0.84,300.9827,97.98,0.0141,160.812,160.816,0.0,132.278
2022-03-20,0.84,300.9827,97.98,0.0319,149.398,144.043,0.0,115.757
2022-03-19,0.83,300.5204,97.83,6.4354,52.524,47.183,0.0,18.726
2022-03-18,0.82,300.0586,97.68,7.2413,38.068,64.844,0.0,36.033
2022-03-17,0.87,302.3716,98.43,6.5778,67.069,56.345,0.0,27.558
2022-03-16,0.85,301.4453,98.13,0.0,122.062,138.147,0.0,108.747
2022-03-15,0.88,302.8353,98.58,0.0105,49.416,65.547,0.0,35.42
2022-03-14,0.91,304.2286,99.03,1.2933,71.949,50.46,0.0,20.783
2022-03-13,0.87,302.3716,98.43,14.3483,37.069,47.803,0.0,17.752
2022-03-12,0.89,303.2993,98.73,0.0285,39.823,50.583,0.0,20.546
2022-03-11,0.91,304.2286,99.03,0.0,67.375,45.886,0.0,15.831
2022-03-10,0.87,302.3716,98.43,0.0055,37.729,43.093,0.0,13.188
2022-03-09,0.88,302.8353,98.58,0.0,33.851,55.364,0.0,25.341
2022-03-08,0.92,304.6938,99.18,0.0004,67.927,46.413,0.0,16.277
2022-03-07,0.88,302.8353,98.58,0.004,29.946,40.695,0.0,11.72
2022-03-06,0.9,303.7638,98.88,0.0071,28.241,39.007,0.0,10.852
2022-03-05,0.92,304.6938,99.18,0.0,57.565,36.051,0.0,8.748
2022-03-04,0.88,302.8353,98.58,0.0,45.81,45.807,0.0,16.378
2022-03-03,0.88,302.8353,98.58,0.0004,39.774,50.523,0.0,21.258
2022-03-02,0.9,303.7638,98.88,0.0004,60.192,49.442,0.0,20.218
2022-03-01,0.88,302.8353,98.58,0.4567,63.724,42.286,0.0,13.133
2022-02-28,0.84,300.9827,97.98,0.0,54.11,48.755,0.0,19.233
2022-02-27,0.83,300.5204,97.83,0.0104,61.778,51.09,0.0,19.623
2022-02-26,0.81,299.5971,97.53,0.2754,50.857,40.185,0.0,8.71
2022-02-25,0.79,298.6752,97.23,0.0004,50.439,29.152,0.0,0.0
2022-02-24,0.75,296.8359,96.63,0.0004,42.862,26.937,0.0,0.0
2022-02-23,0.72,295.4602,96.18,0.0004,26.003,26.0,0.0,0.0
2022-02-22,0.72,295.4602,96.18,0.0054,36.595,26.002,0.0,0.0
2022-02-21,0.7,294.545,95.88,0.0054,15.41,26.001,0.0,0.0
2022-02-20,0.72,295.4602,96.18,0.0054,0.0,26.001,0.0,0.0
2022-02-19,0.77,297.7548,96.93,0.0,20.675,26.001,0.0,0.0
2022-02-18,0.78,298.2148,97.08,0.0,44.279,28.32,0.0,1.262
2022-02-17,0.75,296.8359,96.63,0.0183,36.676,52.638,0.0,15.193
2022-02-16,0.78,298.2148,97.08,0.0439,67.927,62.605,0.0,16.188
2022-02-15,0.77,297.7548,96.93,0.0577,39.489,66.158,0.0,22.014
2022-02-14,0.82,300.0586,97.68,0.0,42.017,26.003,0.0,0.0
2022-02-13,0.79,298.6752,97.23,0.0,36.652,26.001,0.0,0.0
2022-02-12,0.77,297.7548,96.93,0.0137,25.999,26.001,0.0,0.0
2022-02-11,0.77,297.7548,96.93,0.0,25.999,26.001,0.0,0.0
2022-02-10,0.77,297.7548,96.93,0.0,41.948,26.001,0.0,0.0
2022-02-09,0.74,296.377,96.48,0.0,17.335,38.608,0.0,12.607
2022-02-08,0.78,298.2148,97.08,0.0,33.653,38.979,0.0,12.978
2022-02-07,0.79,298.6752,97.23,0.0046,41.976,26.001,0.0,0.0
2022-02-06,0.76,297.2952,96.78,0.0145,22.926,33.572,0.0,6.181
2022-02-05,0.78,298.2148,97.08,0.0054,11.361,48.747,0.0,20.01
2022-02-04,0.85,301.4453,98.13,0.0418,60.326,71.052,0.0,21.984
2022-02-03,0.87,302.3716,98.43,0.0016,69.338,80.072,0.0,20.685
2022-02-02,0.89,303.2993,98.73,0.0272,79.261,79.257,0.0,20.172
2022-02-01,0.89,303.2993,98.73,0.0298,84.704,79.33,0.0,19.824
2022-01-31,0.88,302.8353,98.58,0.0,75.62,64.888,0.0,19.077
2022-01-30,0.86,301.9082,98.28,0.0,66.887,56.178,0.0,18.878
2022-01-29,0.84,300.9827,97.98,0.0046,71.373,82.083,0.0,21.736
2022-01-28,0.86,301.9082,98.28,0.0016,80.718,86.086,0.0,22.503
2022-01-27,0.87,302.3716,98.43,0.0,90.958,85.593,0.0,22.44
2022-01-26,0.86,301.9082,98.28,0.0,71.411,87.508,0.0,22.756
2022-01-25,0.89,303.2993,98.73,0.1698,84.388,89.766,0.0,22.994
2022-01-24,0.9,303.7638,98.88,0.0,84.216,89.6,0.0,22.644
2022-01-23,0.91,304.2286,99.03,0.0,84.833,52.615,0.0,20.763
2022-01-22,0.85,301.4453,98.13,0.0046,50.511,50.508,0.0,21.166
2022-01-21,0.85,301.4453,98.13,0.0,50.237,50.234,0.0,21.026
2022-01-20,0.85,301.4453,98.13,0.0,44.108,49.464,0.0,20.235
2022-01-19,0.86,301.9082,98.28,0.0122,49.454,54.822,0.0,20.988
2022-01-18,0.87,302.3716,98.43,0.0,51.645,51.65,0.0,22.18
2022-01-17,0.87,302.3716,98.43,0.0228,68.136,52.065,0.0,22.499
2022-01-16,0.84,300.9827,97.98,0.0114,56.452,51.097,0.0,21.68
2022-01-15,0.83,300.5204,97.83,0.0067,73.096,73.091,0.0,21.94
2022-01-14,0.83,300.5204,97.83,0.0142,54.288,81.077,0.0,22.5
2022-01-13,0.88,302.8353,98.58,0.0028,83.827,83.824,0.0,22.742
2022-01-12,0.88,302.8353,98.58,0.0046,74.609,85.358,0.0,23.963
2022-01-11,0.9,303.7638,98.88,0.014,101.33,85.221,0.0,24.001
2022-01-10,0.87,302.3716,98.43,0.0,77.165,82.529,0.0,23.501
2022-01-09,0.88,302.8353,98.58,0.0,85.7,80.338,0.0,23.393
2022-01-08,0.87,302.3716,98.43,0.0088,64.795,54.071,0.0,24.22
2022-01-07,0.85,301.4453,98.13,0.0134,77.25,82.606,0.0,24.233
2022-01-06,0.86,301.9082,98.28,0.0034,77.744,83.112,0.0,22.071
2022-01-05,0.87,302.3716,98.43,0.0033,81.794,81.799,0.0,21.436
2022-01-04,0.87,302.3716,98.43,0.0,76.628,49.862,0.0,19.999
2022-01-03,0.82,300.0586,97.68,0.0,74.988,58.974,0.0,20.162
2022-01-02,0.79,298.6752,97.23,0.013,57.038,78.39,0.0,20.024
2022-01-01,0.83,300.5204,97.83,0.1594,68.763,79.464,0.0,21.264
2021-12-31,0.85,301.4453,98.13,0.0008,65.957,87.412,0.0,22.203
2021-12-30,0.89,303.2993,98.73,0.0296,108.737,103.363,0.0,36.901
2021-12-29,0.88,302.8353,98.58,0.0135,88.159,66.721,0.0,22.507
2021-12-28,0.84,300.9827,97.98,0.0066,62.484,51.793,0.0,22.192
2021-12-27,0.82,300.0586,97.68,0.0004,66.155,76.854,0.0,22.686
2021-12-26,0.84,300.9827,97.98,0.0046,86.132,86.136,0.0,23.0
2021-12-25,0.84,300.9827,97.98,0.0107,63.772,101.345,0.0,34.524
2021-12-24,0.91,304.2286,99.03,0.008,109.733,93.603,0.0,27.758
2021-12-23,0.88,302.8353,98.58,0.0,87.506,82.144,0.0,22.225
2021-12-22,0.87,302.3716,98.43,0.0204,86.692,75.968,0.0,20.416
2021-12-21,0.85,301.4453,98.13,0.0,77.914,77.911,0.0,20.373
2021-12-20,0.85,301.4453,98.13,0.0198,84.604,79.254,0.0,21.01
2021-12-19,0.84,300.9827,97.98,0.0734,86.175,91.526,0.0,36.658
2021-12-18,0.85,301.4453,98.13,0.007,70.312,91.767,0.0,35.978
2021-12-17,0.89,303.2993,98.73,0.0456,105.588,78.778,0.0,23.642
2021-12-16,0.84,300.9827,97.98,1.0988,120.235,152.426,0.0,97.162
2021-12-15,0.9,303.7638,98.88,0.0104,69.86,59.11,0.0,22.732
2021-12-14,0.88,302.8353,98.58,0.0165,81.258,75.896,0.0,36.311
2021-12-13,0.87,302.3716,98.43,0.0137,91.086,91.091,0.0,39.227
2021-12-12,0.87,302.3716,98.43,0.0,99.589,94.224,0.0,30.281
2021-12-11,0.86,301.9082,98.28,0.0,91.566,96.934,0.0,33.788
2021-12-10,0.87,302.3716,98.43,0.0106,102.474,86.403,0.0,27.745
2021-12-09,0.84,300.9827,97.98,0.0046,149.836,139.145,0.0,77.785
2021-12-08,0.82,300.0586,97.68,0.0228,64.1,85.505,0.0,38.693
2021-12-07,0.86,301.9082,98.28,0.0127,97.054,97.051,0.0,30.238
2021-12-06,0.86,301.9082,98.28,0.0128,142.493,105.071,0.0,52.151
2021-12-05,0.79,298.6752,97.23,0.0,121.459,137.475,0.0,81.893
2021-12-04,0.82,300.0586,97.68,0.0221,82.92,115.054,0.0,59.731
2021-12-03,0.88,302.8353,98.58,0.2242,158.01,120.53,0.0,62.63
2021-12-02,0.81,299.5971,97.53,0.0066,164.609,175.291,0.0,113.564
2021-12-01,0.83,300.5204,97.83,0.0506,224.162,192.155,0.0,148.228
2021-11-30,0.77,297.7548,96.93,16.7161,287.874,330.584,0.0,300.992
2021-11-29,0.85,301.4453,98.13,0.0,91.747,75.702,0.0,46.102
2021-11-28,0.82,300.0586,97.68,0.0,59.206,75.253,0.0,45.632
2021-11-27,0.85,301.4453,98.13,0.0,95.497,74.105,0.0,44.589
2021-11-26,0.81,299.5971,97.53,0.0,68.785,74.131,0.0,44.468
2021-11-25,0.82,300.0586,97.68,0.0,156.78,156.785,0.0,127.197
2021-11-24,0.82,300.0586,97.68,0.0533,47.286,57.985,0.0,28.68
2021-11-23,0.84,300.9827,97.98,0.0791,73.941,52.568,0.0,23.101
2021-11-22,0.8,299.136,97.38,0.191,33.082,49.101,0.0,19.958
2021-11-21,0.83,300.5204,97.83,0.0,46.246,51.6,0.0,22.419
2021-11-20,0.84,300.9827,97.98,0.0038,62.501,41.128,0.0,12.06
2021-11-19,0.8,299.136,97.38,0.0,6.359,38.443,0.0,9.194
2021-11-18,0.86,301.9082,98.28,0.0,46.895,52.263,0.0,22.348
2021-11-17,0.87,302.3716,98.43,0.0,52.425,52.43,0.0,22.465
2021-11-16,0.87,302.3716,98.43,0.0,90.87,58.757,0.0,29.234
2021-11-15,0.81,299.5971,97.53,0.0128,58.298,74.339,0.0,44.751
