방역관리인원수,해수욕장경찰인원수,해수욕장구분년도,해수욕장보조요원인원수,해수욕장소방서인원수,해수욕장안전관리자인원수,해수욕장이름,해수욕장일일사용자수,해수욕장일일일자,해수욕장자원봉사인원수,해수욕장질서계도인원수,해수욕장해양경찰인원수,해수욕장환경관리인원수
,16.0,2017,,2.0,,대광해수욕장,4056,2017-08-07,,,8.0,
,16.0,2017,,2.0,,대광해수욕장,3384,2017-08-08,,,8.0,
,16.0,2017,,2.0,,대광해수욕장,1988,2017-08-09,,,8.0,
,16.0,2017,,2.0,,대광해수욕장,1936,2017-08-10,,,8.0,
,16.0,2017,,2.0,,대광해수욕장,4531,2017-08-11,,,8.0,
,16.0,2017,,2.0,,대광해수욕장,7438,2017-08-12,,,8.0,
,16.0,2017,,2.0,,대광해수욕장,9465,2017-08-13,,,8.0,
,16.0,2017,,2.0,,대광해수욕장,1977,2017-08-14,,,8.0,
,16.0,2017,,2.0,,대광해수욕장,3342,2017-08-15,,,8.0,
,16.0,2017,,2.0,,대광해수욕장,3896,2017-08-16,,,8.0,
,16.0,2017,,2.0,,대광해수욕장,3774,2017-08-17,,,8.0,
,16.0,2017,,2.0,,대광해수욕장,4155,2017-08-18,,,8.0,
,16.0,2017,,2.0,,대광해수욕장,5701,2017-08-19,,,8.0,
,16.0,2017,,2.0,,대광해수욕장,4009,2017-08-20,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,150,2018-07-06,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,2000,2018-07-07,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,1632,2018-07-08,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,204,2018-07-09,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,408,2018-07-10,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,405,2018-07-11,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,597,2018-07-12,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,592,2018-07-13,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,2018,2018-07-14,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,1625,2018-07-15,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,572,2018-07-16,,,8.0,
,16.0,2018,,27.0,,대광해수욕장,347,2018-07-17,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,525,2018-07-18,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,427,2018-07-19,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,599,2018-07-20,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,2009,2018-07-21,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,2596,2018-07-22,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,1428,2018-07-23,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,1385,2018-07-24,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,811,2018-07-25,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,923,2018-07-26,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,1734,2018-07-27,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,5236,2018-07-28,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,6012,2018-07-29,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,4172,2018-07-30,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,3003,2018-07-31,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,4354,2018-08-01,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,6035,2018-08-02,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,9314,2018-08-03,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,10257,2018-08-04,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,6550,2018-08-05,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,3074,2018-08-06,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,1557,2018-08-07,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,1405,2018-08-08,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,1633,2018-08-09,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,1836,2018-08-10,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,5215,2018-08-11,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,3466,2018-08-12,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,2010,2018-08-13,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,1658,2018-08-14,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,3324,2018-08-15,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,1468,2018-08-16,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,2008,2018-08-17,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,3579,2018-08-18,,,8.0,
,16.0,2018,,2.0,,대광해수욕장,5119,2018-08-19,,,8.0,
,,2019,,,,대광해수욕장,0,2019-06-01,,,,
,,2019,,,,대광해수욕장,0,2019-06-02,,,,
,,2019,,,,대광해수욕장,0,2019-06-03,,,,
,,2019,,,,대광해수욕장,0,2019-06-04,,,,
,,2019,,,,대광해수욕장,0,2019-06-05,,,,
,,2019,,,,대광해수욕장,0,2019-06-06,,,,
,,2019,,,,대광해수욕장,0,2019-06-07,,,,
,,2019,,,,대광해수욕장,0,2019-06-08,,,,
,,2019,,,,대광해수욕장,0,2019-06-09,,,,
,,2019,,,,대광해수욕장,0,2019-06-10,,,,
,,2019,,,,대광해수욕장,0,2019-06-11,,,,
,,2019,,,,대광해수욕장,0,2019-06-12,,,,
,,2019,,,,대광해수욕장,0,2019-06-13,,,,
,,2019,,,,대광해수욕장,0,2019-06-14,,,,
,,2019,,,,대광해수욕장,0,2019-06-15,,,,
,,2019,,,,대광해수욕장,0,2019-06-16,,,,
,,2019,,,,대광해수욕장,0,2019-06-17,,,,
,,2019,,,,대광해수욕장,0,2019-06-18,,,,
,,2019,,,,대광해수욕장,0,2019-06-19,,,,
,,2019,,,,대광해수욕장,0,2019-06-20,,,,
,,2019,,,,대광해수욕장,0,2019-06-21,,,,
,,2019,,,,대광해수욕장,0,2019-06-22,,,,
,,2019,,,,대광해수욕장,0,2019-06-23,,,,
,,2019,,,,대광해수욕장,0,2019-06-24,,,,
,,2019,,,,대광해수욕장,0,2019-06-25,,,,
,,2019,,,,대광해수욕장,0,2019-06-26,,,,
,,2019,,,,대광해수욕장,0,2019-06-27,,,,
,,2019,,,,대광해수욕장,0,2019-06-28,,,,
,,2019,,,,대광해수욕장,0,2019-06-29,,,,
,,2019,,,,대광해수욕장,0,2019-06-30,,,,
,,2019,,,,대광해수욕장,0,2019-07-01,,,,
,,2019,,,,대광해수욕장,0,2019-07-02,,,,
,,2019,,,,대광해수욕장,0,2019-07-03,,,,
,,2019,,,,대광해수욕장,0,2019-07-04,,,,
,16.0,2019,,2.0,,대광해수욕장,6054,2019-07-05,,,0.0,
,16.0,2019,,2.0,,대광해수욕장,2857,2019-07-06,,,0.0,
,16.0,2019,,2.0,,대광해수욕장,1497,2019-07-07,,,0.0,
