date,gijang_discharge_m3_day,jeonggwan_discharge_m3_day,munoseong_discharge_m3_day
2021-12-25,23475.0,23316.0,654
2021-12-26,22704.0,22874.0,625
2021-12-27,22351.0,22682.0,456
2021-12-28,22250.0,22646.0,389
2021-12-29,22648.0,22982.0,456
2021-12-30,22657.0,23931.0,519
2021-12-31,23195.0,23395.0,472
2022-01-01,23379.0,23086.0,412
2022-01-02,22716.0,23541.0,468
2022-01-03,22358.0,24313.0,614
2022-01-04,21715.0,22708.0,487
2022-01-05,21288.0,23303.0,364
2022-01-06,22548.0,23423.0,472
2022-01-07,21252.0,23167.0,564
2022-01-08,22521.0,23762.0,474
2022-01-09,22675.0,23738.0,461
2022-01-10,21607.0,23285.0,482
2022-01-11,20937.0,22818.0,615
2022-01-12,20837.0,22103.0,635
2022-01-13,21120.0,23115.0,676
2022-01-14,21204.0,22895.0,703
2022-01-15,21146.0,23678.0,748
2022-01-16,20486.0,24585.0,752
2022-01-17,21401.0,22780.0,664
2022-01-18,21046.0,22513.0,585
2022-01-19,20215.0,22243.0,669
2022-01-20,20845.0,21987.0,724
2022-01-21,21243.0,22379.0,728
2022-01-22,20491.0,22753.0,642
2022-01-23,21084.0,23219.0,668
2022-01-24,21439.0,22434.0,616
2022-01-25,20587.0,22454.0,573
2022-01-26,21104.0,23140.0,601
2022-01-27,20898.0,24563.0,654
2022-01-28,21443.0,25149.0,619
2022-01-29,22425.0,23861.0,575
2022-01-30,20430.0,22674.0,625
2022-01-31,20829.0,21550.0,655
2022-02-01,19690.0,19313.0,650
2022-02-02,20847.0,22032.0,576
2022-02-03,20500.0,22406.0,628
2022-02-04,21412.0,21905.0,669
2022-02-05,21202.0,21879.0,572
2022-02-06,21612.0,22794.0,586
2022-02-07,20728.0,22019.0,619
2022-02-08,20603.0,22432.0,675
2022-02-09,20201.0,22520.0,736
2022-02-10,19657.0,23119.0,698
2022-02-11,20706.0,23272.0,720
2022-02-12,19459.0,24482.0,720
2022-02-13,21495.0,23478.0,706
2022-02-14,21382.0,23608.0,617
2022-02-15,19642.0,23042.0,664
2022-02-16,19813.0,22702.0,711
2022-02-17,19012.0,23041.0,705
2022-02-18,19581.0,22860.0,731
2022-02-19,20954.0,23029.0,742
2022-02-20,21301.0,23309.0,717
2022-02-21,20183.0,22320.0,694
2022-02-22,19736.0,22616.0,643
2022-02-23,19416.0,22862.0,663
2022-02-24,19512.0,22976.0,670
2022-02-25,20226.0,22613.0,702
2022-02-26,21291.0,22942.0,666
2022-02-27,21384.0,23033.0,709
2022-02-28,20963.0,21780.0,643
2022-03-01,21372.0,21744.0,617
2022-03-02,20266.0,22278.0,749
2022-03-03,19612.0,22473.0,763
2022-03-04,20242.0,22890.0,721
2022-03-05,21578.0,23094.0,719
2022-03-06,21402.0,24017.0,603
2022-03-07,20670.0,22828.0,762
2022-03-08,19254.0,22857.0,642
2022-03-09,20176.0,21781.0,645
2022-03-10,19972.0,22212.0,701
2022-03-11,20122.0,22719.0,595
2022-03-12,20804.0,23056.0,642
2022-03-13,21220.0,24270.0,747
2022-03-14,20041.0,22572.0,701
2022-03-15,20473.0,23678.0,704
2022-03-16,20116.0,23573.0,650
2022-03-17,19790.0,21738.0,643
2022-03-18,26001.0,25876.0,821
2022-03-19,25484.0,23507.0,723
2022-03-20,23802.0,23195.0,777
2022-03-21,21823.0,24233.0,713
2022-03-22,20609.0,23520.0,587
2022-03-23,19668.0,23029.0,600
2022-03-24,20465.0,23027.0,683
2022-03-25,20483.0,23258.0,668
2022-03-26,23918.0,29596.0,687
2022-03-27,21604.0,22468.0,742
2022-03-28,22404.0,25498.0,737
2022-03-29,23135.0,25550.0,736
2022-03-30,21707.0,26063.0,678
2022-03-31,20980.0,24511.0,628
2022-04-01,21860.0,23925.0,618
2022-04-02,21682.0,24042.0,691
2022-04-03,21828.0,24334.0,553
2022-04-04,21702.0,25111.0,627
2022-04-05,20757.0,24283.0,664
2022-04-06,21252.0,24871.0,596
2022-04-07,21222.0,24433.0,612
2022-04-08,21651.0,24870.0,597
2022-04-09,22069.0,24464.0,583
2022-04-10,21892.0,24634.0,536
2022-04-11,22985.0,24121.0,533
2022-04-12,22562.0,24297.0,581
2022-04-13,21345.0,23510.0,643
2022-04-14,20640.0,23096.0,679
2022-04-15,21442.0,23887.0,744
2022-04-16,22318.0,23523.0,657
2022-04-17,22144.0,24408.0,696
2022-04-18,21545.0,23625.0,705
2022-04-19,20701.0,23700.0,652
2022-04-20,20721.0,24085.0,636
2022-04-21,21921.0,23909.0,675
2022-04-22,22128.0,23707.0,680
2022-04-23,23445.0,23738.0,769
2022-04-24,22719.0,24748.0,682
2022-04-25,24253.0,24242.0,739
2022-04-26,26648.0,32728.0,842
2022-04-27,24708.0,26344.0,836
2022-04-28,26112.0,24987.0,720
2022-04-29,24447.0,26350.0,737
2022-04-30,25899.0,24422.0,733
2022-05-01,26034.0,25069.0,767
2022-05-02,26485.0,25256.0,684
2022-05-03,27652.0,25616.0,763
2022-05-04,26165.0,23179.0,754
2022-05-05,25133.0,23628.0,805
2022-05-06,26518.0,23821.0,777
2022-05-07,25836.0,24114.0,808
2022-05-08,25629.0,24451.0,777
2022-05-09,25177.0,24627.0,748
2022-05-10,23546.0,23995.0,638
2022-05-11,24252.0,24666.0,650
2022-05-12,24389.0,24364.0,662
2022-05-13,25463.0,24048.0,639
2022-05-14,24311.0,24068.0,679
2022-05-15,23605.0,24730.0,774
2022-05-16,24291.0,24824.0,758
2022-05-17,23516.0,24897.0,593
2022-05-18,22726.0,24031.0,662
2022-05-19,22925.0,24562.0,688
2022-05-20,23001.0,24168.0,721
2022-05-21,23130.0,24521.0,703
2022-05-22,24364.0,25237.0,697
2022-05-23,24262.0,25375.0,714
2022-05-24,23004.0,25200.0,710
2022-05-25,22539.0,24387.0,554
2022-05-26,22388.0,23839.0,605
2022-05-27,22425.0,24977.0,641
2022-05-28,22532.0,25020.0,707
2022-05-29,22976.0,25089.0,714
2022-05-30,22492.0,25472.0,744
2022-05-31,22210.0,24242.0,576
2022-06-01,22474.0,23127.0,621
2022-06-02,21752.0,24294.0,685
2022-06-03,22486.0,24130.0,396
2022-06-04,23028.0,23949.0,606
2022-06-05,22154.0,26867.0,572
2022-06-06,24360.0,28101.0,661
2022-06-07,24452.0,25028.0,637
2022-06-08,24469.0,25493.0,702
2022-06-09,21849.0,25333.0,730
2022-06-10,23592.0,24409.0,731
2022-06-11,23294.0,24275.0,762
2022-06-12,22559.0,25038.0,577
2022-06-13,23060.0,23844.0,765
2022-06-14,25135.0,26004.0,818
2022-06-15,26777.0,25557.0,790
2022-06-16,27045.0,24829.0,838
2022-06-17,24844.0,25087.0,802
2022-06-18,25185.0,25869.0,848
2022-06-19,24730.0,25535.0,848
2022-06-20,25028.0,25747.0,817
2022-06-21,23779.0,25143.0,723
2022-06-22,23085.0,26556.0,793
2022-06-23,24515.0,25429.0,836
2022-06-24,25572.0,27928.0,845
2022-06-25,23507.0,26815.0,881
2022-06-26,25136.0,25787.0,835
2022-06-27,24672.0,32156.0,877
2022-06-28,25229.0,31586.0,975
2022-06-29,25882.0,31071.0,936
2022-06-30,26355.0,28388.0,817
2022-07-01,27786.0,26915.0,851
2022-07-02,26571.0,27336.0,839
2022-07-03,26365.0,27419.0,811
2022-07-04,24574.0,25448.0,859
2022-07-05,24034.0,26141.0,770
2022-07-06,24637.0,26102.0,752
2022-07-07,24362.0,26722.0,876
2022-07-08,25281.0,26811.0,868
2022-07-09,25183.0,26424.0,792
2022-07-10,23625.0,25810.0,821
2022-07-11,24729.0,26047.0,831
2022-07-12,24692.0,24975.0,823
2022-07-13,23967.0,25385.0,798
2022-07-14,24168.0,25733.0,799
2022-07-15,24376.0,25517.0,916
2022-07-16,24361.0,25790.0,953
2022-07-17,23132.0,26116.0,920
2022-07-18,29622.0,33400.0,855
2022-07-19,28705.0,30310.0,933
2022-07-20,29343.0,26970.0,880
2022-07-21,28316.0,27377.0,942
2022-07-22,25845.0,26344.0,814
2022-07-23,26839.0,25028.0,809
2022-07-24,27366.0,31251.0,870
2022-07-25,29225.0,26886.0,883
2022-07-26,29769.0,26416.0,874
2022-07-27,28762.0,25812.0,807
2022-07-28,27049.0,25744.0,882
2022-07-29,28255.0,26415.0,863
2022-07-30,26795.0,25751.0,953
2022-07-31,27099.0,25502.0,824
2022-08-01,27317.0,24741.0,865
2022-08-02,27714.0,25980.0,847
2022-08-03,29510.0,26788.0,780
2022-08-04,27804.0,25803.0,865
2022-08-05,25370.0,26110.0,814
2022-08-06,26571.0,26101.0,838
2022-08-07,27346.0,25665.0,883
2022-08-08,24331.0,25156.0,737
2022-08-09,23789.0,25055.0,725
2022-08-10,23419.0,24819.0,809
2022-08-11,24302.0,24845.0,697
2022-08-12,23856.0,25191.0,724
2022-08-13,24802.0,25594.0,709
2022-08-14,24778.0,25384.0,801
2022-08-15,25133.0,25580.0,900
2022-08-16,24655.0,27145.0,953
2022-08-17,29392.0,28353.0,914
2022-08-18,25471.0,26142.0,912
2022-08-19,22737.0,25961.0,983
2022-08-20,24288.0,26435.0,815
2022-08-21,27260.0,26240.0,940
2022-08-22,25520.0,25958.0,852
2022-08-23,24583.0,24931.0,837
2022-08-24,27085.0,27168.0,963
2022-08-25,27400.0,26782.0,932
2022-08-26,25500.0,25216.0,893
2022-08-27,25006.0,25943.0,821
2022-08-28,25259.0,25654.0,969
2022-08-29,24278.0,26922.0,924
2022-08-30,24445.0,25522.0,784
2022-08-31,25027.0,29263.0,893
2022-09-01,25175.0,26781.0,1026
2022-09-02,28298.0,30062.0,1075
2022-09-03,26749.0,33104.0,1071
2022-09-04,28310.0,33842.0,1018
2022-09-05,28330.0,38815.0,1032
2022-09-06,28085.0,39175.0,1169
2022-09-07,28507.0,31074.0,1087
2022-09-08,28525.0,29560.0,907
2022-09-09,28651.0,26946.0,849
2022-09-10,28671.0,23703.0,945
2022-09-11,28632.0,25251.0,919
2022-09-12,28450.0,26924.0,805
2022-09-13,28426.0,26732.0,810
2022-09-14,28446.0,26753.0,802
2022-09-15,27638.0,26715.0,734
2022-09-16,27440.0,26645.0,840
2022-09-17,26967.0,27404.0,813
2022-09-18,26032.0,27187.0,819
2022-09-19,27814.0,32619.0,1060
2022-09-20,29030.0,29446.0,948
2022-09-21,28150.0,27867.0,930
2022-09-22,28027.0,27195.0,909
2022-09-23,29086.0,26720.0,924
2022-09-24,26676.0,26335.0,837
2022-09-25,27927.0,26609.0,807
2022-09-26,27828.0,26398.0,780
2022-09-27,27483.0,26162.0,671
2022-09-28,27248.0,26579.0,745
2022-09-29,27092.0,26498.0,936
2022-09-30,27760.0,25887.0,883
2022-10-01,27877.0,25408.0,876
2022-10-02,27157.0,23849.0,936
2022-10-03,26345.0,25505.0,946
2022-10-04,28072.0,27017.0,797
2022-10-05,27059.0,25837.0,741
2022-10-06,26321.0,24567.0,703
2022-10-07,27346.0,24671.0,719
2022-10-08,26618.0,24316.0,770
2022-10-09,26538.0,23393.0,803
2022-10-10,26099.0,24832.0,869
2022-10-11,23831.0,24737.0,764
2022-10-12,24484.0,24263.0,661
2022-10-13,24235.0,24531.0,708
2022-10-14,25094.0,23853.0,724
2022-10-15,24717.0,24123.0,809
2022-10-16,25812.0,25137.0,875
2022-10-17,24865.0,24472.0,803
2022-10-18,22611.0,23716.0,734
2022-10-19,23237.0,24120.0,770
2022-10-20,22730.0,23940.0,765
2022-10-21,23568.0,23783.0,654
2022-10-22,23402.0,23890.0,815
2022-10-23,24102.0,24500.0,878
2022-10-24,22605.0,24348.0,834
2022-10-25,22221.0,23449.0,790
2022-10-26,21247.0,23491.0,649
2022-10-27,22595.0,23596.0,728
2022-10-28,23212.0,23541.0,811
2022-10-29,20206.0,23436.0,803
2022-10-30,20627.0,23172.0,790
2022-10-31,22697.0,23846.0,794
2022-11-01,22276.0,23567.0,732
2022-11-02,21208.0,23565.0,752
2022-11-03,22873.0,23724.0,787
2022-11-04,22893.0,23184.0,841
2022-11-05,22760.0,23493.0,833
2022-11-06,23025.0,23799.0,803
2022-11-07,21709.0,24129.0,789
2022-11-08,19845.0,23361.0,796
2022-11-09,20328.0,23566.0,781
2022-11-10,21048.0,23554.0,756
2022-11-11,22206.0,23070.0,720
2022-11-12,23152.0,23999.0,739
2022-11-13,25175.0,27523.0,1002
2022-11-14,23767.0,23405.0,912
2022-11-15,21863.0,23570.0,796
2022-11-16,21665.0,24509.0,803
2022-11-17,21319.0,24045.0,914
2022-11-18,21793.0,23373.0,834
2022-11-19,22365.0,22950.0,860
2022-11-20,22816.0,23345.0,845
2022-11-21,20542.0,23963.0,822
2022-11-22,21947.0,24004.0,720
2022-11-23,20679.0,23090.0,788
2022-11-24,21049.0,22902.0,793
2022-11-25,22389.0,21834.0,787
2022-11-26,22165.0,23658.0,776
2022-11-27,22318.0,23572.0,827
2022-11-28,21101.0,23867.0,805
2022-11-29,27085.0,28734.0,921
2022-11-30,23765.0,24570.0,872
2022-12-01,22857.0,24362.0,697
2022-12-02,23083.0,24040.0,788
2022-12-03,23694.0,23405.0,756
2022-12-04,23234.0,24715.0,763
2022-12-05,23235.0,24138.0,685
2022-12-06,19704.0,24175.0,723
2022-12-07,19995.0,24223.0,694
2022-12-08,21351.0,24561.0,750
2022-12-09,21838.0,24041.0,773
2022-12-10,22663.0,24238.0,768
2022-12-11,22994.0,24807.0,751
2022-12-12,22102.0,24163.0,764
2022-12-13,21436.0,24879.0,697
2022-12-14,21359.0,23933.0,666
2022-12-15,21963.0,23863.0,656
2022-12-16,21626.0,23637.0,753
2022-12-17,21668.0,24339.0,704
2022-12-18,21893.0,20925.0,623
2022-12-19,21190.0,13560.0,752
2022-12-20,20434.0,15096.0,778
2022-12-21,22972.0,24172.0,834
2022-12-22,22237.0,22883.0,732
2022-12-23,21628.0,23114.0,765
2022-12-24,22143.0,23751.0,708
2022-12-25,20580.0,23390.0,733
2022-12-26,20487.0,22975.0,757
2022-12-27,19201.0,22598.0,642
2022-12-28,19252.0,23113.0,717
2022-12-29,18198.0,22475.0,736
2022-12-30,19797.0,21959.0,809
2022-12-31,20601.0,22773.0,745
2023-01-01,20015.0,22819.0,796
2023-01-02,18738.0,22892.0,646
2023-01-03,17684.0,22633.0,684
2023-01-04,17860.0,23108.0,773
2023-01-05,18152.0,22868.0,805
2023-01-06,18545.0,22655.0,759
2023-01-07,19258.0,22523.0,750
2023-01-08,19640.0,23547.0,827
2023-01-09,18811.0,22996.0,827
2023-01-10,18926.0,21912.0,647
2023-01-11,19110.0,22252.0,657
2023-01-12,19178.0,22450.0,744
2023-01-13,23621.0,29676.0,731
2023-01-14,23198.0,26703.0,704
2023-01-15,25783.0,23932.0,701
2023-01-16,24753.0,23806.0,682
2023-01-17,22719.0,24617.0,685
2023-01-18,24019.0,23728.0,584
2023-01-19,23346.0,24350.0,592
2023-01-20,23547.0,24311.0,633
2023-01-21,22221.0,23824.0,601
2023-01-22,21377.0,19447.0,565
2023-01-23,22837.0,21563.0,512
2023-01-24,22089.0,23050.0,546
2023-01-25,21434.0,24658.0,562
2023-01-26,21706.0,22811.0,556
2023-01-27,21949.0,24134.0,583
2023-01-28,22074.0,23328.0,627
2023-01-29,21996.0,24486.0,604
2023-01-30,21499.0,22896.0,612
2023-01-31,20517.0,23146.0,584
2023-02-01,21221.0,23536.0,562
2023-02-02,21009.0,22902.0,710
2023-02-03,20812.0,23287.0,748
2023-02-04,21531.0,23078.0,629
2023-02-05,21886.0,23522.0,631
2023-02-06,20428.0,22875.0,694
2023-02-07,20490.0,22734.0,722
2023-02-08,20650.0,22798.0,686
2023-02-09,20207.0,22940.0,730
2023-02-10,23971.0,26913.0,644
2023-02-11,23623.0,23994.0,558
2023-02-12,24513.0,23011.0,622
2023-02-13,22934.0,22454.0,646
2023-02-14,21770.0,23000.0,614
2023-02-15,24239.0,22244.0,507
2023-02-16,22738.0,22484.0,650
2023-02-17,22611.0,22536.0,795
2023-02-18,24977.0,23546.0,758
2023-02-19,23069.0,23369.0,727
2023-02-20,22889.0,22496.0,636
2023-02-21,21299.0,22125.0,711
2023-02-22,21550.0,22667.0,768
2023-02-23,21110.0,22677.0,863
2023-02-24,22210.0,22542.0,502
2023-02-25,22514.0,22987.0,689
2023-02-26,22690.0,23610.0,819
2023-02-27,21830.0,22435.0,852
2023-02-28,20394.0,21821.0,507
2023-03-01,22335.0,22802.0,588
2023-03-02,20857.0,22972.0,824
2023-03-03,20520.0,22425.0,709
2023-03-04,21385.0,22558.0,678
2023-03-05,21896.0,24225.0,680
2023-03-06,21371.0,22771.0,746
2023-03-07,19845.0,22394.0,669
2023-03-08,19923.0,23104.0,485
2023-03-09,20190.0,23015.0,653
2023-03-10,20457.0,23612.0,636
2023-03-11,21374.0,23412.0,692
2023-03-12,22139.0,24690.0,700
2023-03-13,21311.0,23070.0,715
2023-03-14,20090.0,22523.0,681
2023-03-15,19696.0,23136.0,521
2023-03-16,20436.0,23229.0,580
2023-03-17,20019.0,22927.0,531
2023-03-18,20938.0,24384.0,618
2023-03-19,21671.0,24064.0,634
2023-03-20,20488.0,23992.0,738
2023-03-21,19978.0,22763.0,430
2023-03-22,20182.0,23976.0,566
2023-03-23,28881.0,30776.0,703
2023-03-24,27627.0,25758.0,709
2023-03-25,26277.0,24860.0,776
2023-03-26,26915.0,25224.0,727
2023-03-27,26038.0,24331.0,616
2023-03-28,24151.0,23383.0,609
2023-03-29,23847.0,24151.0,599
2023-03-30,23035.0,23774.0,643
2023-03-31,23529.0,23670.0,665
2023-04-01,24256.0,23781.0,686
2023-04-02,22872.0,24488.0,658
2023-04-03,21189.0,23600.0,692
2023-04-04,21002.0,23233.0,724
2023-04-05,26210.0,25925.0,703
2023-04-06,26649.0,26365.0,739
2023-04-07,23226.0,26856.0,753
2023-04-08,25768.0,25224.0,749
2023-04-09,26239.0,24929.0,742
2023-04-10,27076.0,24069.0,731
2023-04-11,27123.0,24016.0,656
2023-04-12,25817.0,23991.0,614
2023-04-13,25571.0,23954.0,681
2023-04-14,24684.0,25369.0,723
2023-04-15,25641.0,24740.0,683
2023-04-16,25575.0,25064.0,726
2023-04-17,25099.0,24111.0,709
2023-04-18,24290.0,23136.0,706
2023-04-19,25617.0,23761.0,728
2023-04-20,24510.0,24718.0,728
2023-04-21,24054.0,23379.0,727
2023-04-22,23296.0,23673.0,755
2023-04-23,23671.0,24150.0,736
2023-04-24,23160.0,23011.0,705
2023-04-25,23076.0,23115.0,703
2023-04-26,25876.0,23971.0,793
2023-04-27,23722.0,23538.0,763
2023-04-28,23631.0,23177.0,834
2023-04-29,25826.0,24879.0,810
2023-04-30,25334.0,24801.0,831
2023-05-01,24281.0,24739.0,779
2023-05-02,22673.0,24121.0,658
2023-05-03,22943.0,24489.0,677
2023-05-04,22175.0,23646.0,670
2023-05-05,25246.0,29352.0,658
2023-05-06,26946.0,37396.0,755
2023-05-07,25476.0,30878.0,822
2023-05-08,25842.0,28583.0,847
2023-05-09,25879.0,26577.0,854
2023-05-10,26307.0,26122.0,869
2023-05-11,26240.0,25339.0,799
2023-05-12,25724.0,24830.0,768
2023-05-13,26250.0,25946.0,884
2023-05-14,26267.0,26155.0,865
2023-05-15,25853.0,25045.0,833
2023-05-16,25576.0,25274.0,758
2023-05-17,25321.0,25454.0,794
2023-05-18,24991.0,26446.0,798
2023-05-19,26549.0,29710.0,832
2023-05-20,26125.0,26708.0,877
2023-05-21,25809.0,26477.0,836
2023-05-22,25568.0,24593.0,794
2023-05-23,25992.0,24282.0,740
2023-05-24,25682.0,26225.0,803
2023-05-25,25366.0,23988.0,822
2023-05-26,24246.0,24426.0,796
2023-05-27,24760.0,23873.0,806
2023-05-28,24851.0,24116.0,893
2023-05-29,25817.0,33287.0,826
2023-05-30,24045.0,31638.0,793
2023-05-31,26432.0,28071.0,824
2023-06-01,26155.0,26425.0,814
2023-06-02,26162.0,26961.0,885
2023-06-03,25004.0,26192.0,842
2023-06-04,25452.0,25711.0,870
2023-06-05,25365.0,24293.0,861
2023-06-06,25024.0,25249.0,867
2023-06-07,25709.0,25963.0,843
2023-06-08,24766.0,24804.0,819
2023-06-09,25785.0,25567.0,835
2023-06-10,25098.0,25630.0,847
2023-06-11,25311.0,24558.0,850
2023-06-12,24666.0,12326.0,863
2023-06-13,22588.0,23442.0,693
2023-06-14,24751.0,22721.0,827
2023-06-15,28254.0,23642.0,787
2023-06-16,28038.0,25263.0,871
2023-06-17,29869.0,27033.0,897
2023-06-18,27658.0,26148.0,913
2023-06-19,25948.0,25022.0,870
2023-06-20,24004.0,24577.0,862
2023-06-21,29211.0,27054.0,842
2023-06-22,29346.0,25860.0,883
2023-06-23,28801.0,25272.0,892
2023-06-24,30166.0,25676.0,898
2023-06-25,30234.0,26788.0,934
2023-06-26,29316.0,30316.0,763
2023-06-27,29535.0,27272.0,820
2023-06-28,29190.0,31650.0,910
2023-06-29,29677.0,28274.0,960
2023-06-30,29147.0,28519.0,921
2023-07-01,29600.0,27386.0,919
2023-07-02,29104.0,27800.0,936
2023-07-03,28225.0,26373.0,916
2023-07-04,27228.0,25694.0,869
2023-07-05,28661.0,30296.0,905
2023-07-06,28280.0,28775.0,918
2023-07-07,27813.0,28543.0,904
2023-07-08,28088.0,30792.0,909
2023-07-09,27634.0,30725.0,967
2023-07-10,27705.0,27652.0,954
2023-07-11,27545.0,30514.0,902
2023-07-12,27814.0,32221.0,954
2023-07-13,27471.0,29534.0,983
2023-07-14,27372.0,28802.0,966
2023-07-15,27577.0,29546.0,945
2023-07-16,27374.0,39562.0,938
2023-07-17,27837.0,38378.0,937
2023-07-18,25393.0,35581.0,1016
2023-07-19,27780.0,39603.0,920
2023-07-20,28074.0,33344.0,953
2023-07-21,28034.0,30455.0,957
2023-07-22,28099.0,28758.0,936
2023-07-23,28032.0,30852.0,934
2023-07-24,28050.0,30022.0,815
2023-07-25,27076.0,29877.0,845
2023-07-26,21310.0,27159.0,895
2023-07-27,23305.0,26845.0,898
2023-07-28,25131.0,26961.0,846
2023-07-29,27557.0,26952.0,796
2023-07-30,27313.0,26156.0,850
2023-07-31,27297.0,25870.0,859
2023-08-01,26478.0,26559.0,786
2023-08-02,26903.0,27439.0,818
2023-08-03,28179.0,28760.0,810
2023-08-04,25849.0,27586.0,808
2023-08-05,25712.0,27928.0,760
2023-08-06,24974.0,26271.0,741
2023-08-07,25114.0,25885.0,769
2023-08-08,27840.0,25789.0,805
2023-08-09,28555.0,29937.0,827
2023-08-10,26257.0,47956.0,912
2023-08-11,27848.0,34413.0,990
2023-08-12,27373.0,30088.0,972
2023-08-13,27923.0,28133.0,863
2023-08-14,26445.0,26758.0,842
2023-08-15,27605.0,26523.0,824
2023-08-16,26937.0,26222.0,842
2023-08-17,25735.0,27025.0,832
2023-08-18,25939.0,26590.0,882
2023-08-19,27235.0,30612.0,784
2023-08-20,26480.0,28076.0,764
2023-08-21,26477.0,28426.0,815
2023-08-22,26213.0,27606.0,786
2023-08-23,24904.0,28453.0,777
2023-08-24,25004.0,38167.0,729
2023-08-25,23820.0,34622.0,848
2023-08-26,25387.0,29999.0,835
2023-08-27,25431.0,29476.0,751
2023-08-28,25404.0,27356.0,911
2023-08-29,24703.0,28642.0,841
2023-08-30,24100.0,29003.0,801
2023-08-31,23977.0,28477.0,794
2023-09-01,23467.0,34731.0,855
2023-09-02,24460.0,35333.0,984
2023-09-03,25027.0,32843.0,1051
2023-09-04,23486.0,29021.0,1024
2023-09-05,22921.0,29217.0,1014
2023-09-06,24039.0,29665.0,674
2023-09-07,20859.0,26396.0,857
2023-09-08,22511.0,26903.0,898
2023-09-09,22786.0,24709.0,963
2023-09-10,21574.0,26483.0,906
2023-09-11,21911.0,26732.0,948
2023-09-12,21597.0,26094.0,855
2023-09-13,25140.0,25886.0,707
2023-09-14,26423.0,27755.0,952
2023-09-15,22163.0,23974.0,920
2023-09-16,25015.0,26325.0,896
2023-09-17,26002.0,34189.0,985
2023-09-18,25984.0,32675.0,1043
2023-09-19,25740.0,29710.0,918
2023-09-20,25770.0,30653.0,887
2023-09-21,25767.0,40563.0,972
2023-09-22,25973.0,31407.0,896
2023-09-23,26269.0,29379.0,884
2023-09-24,26490.0,28571.0,870
2023-09-25,27167.0,26673.0,880
2023-09-26,27500.0,27201.0,858
2023-09-27,26795.0,28370.0,879
2023-09-28,27129.0,26058.0,834
2023-09-29,27691.0,22892.0,831
2023-09-30,26332.0,23778.0,879
2023-10-01,27398.0,24054.0,888
2023-10-02,27300.0,24540.0,893
2023-10-03,27240.0,26184.0,914
2023-10-04,27013.0,25055.0,831
2023-10-05,26843.0,25746.0,750
2023-10-06,23890.0,25892.0,708
2023-10-07,26151.0,25728.0,777
2023-10-08,26778.0,25492.0,801
2023-10-09,25990.0,26626.0,811
2023-10-10,22563.0,26281.0,773
2023-10-11,22598.0,26362.0,707
2023-10-12,22205.0,26737.0,730
2023-10-13,22473.0,25895.0,755
2023-10-14,21951.0,25445.0,742
2023-10-15,22852.0,25719.0,834
2023-10-16,23858.0,26287.0,831
2023-10-17,23310.0,25194.0,784
2023-10-18,21657.0,23737.0,773
2023-10-19,22619.0,24605.0,864
2023-10-20,22847.0,24034.0,760
2023-10-21,23201.0,24999.0,754
2023-10-22,23579.0,24990.0,806
2023-10-23,22713.0,24577.0,824
2023-10-24,21882.0,24922.0,654
2023-10-25,21038.0,23842.0,792
2023-10-26,21008.0,23608.0,731
2023-10-27,22284.0,23257.0,758
2023-10-28,22108.0,22975.0,763
2023-10-29,23055.0,24179.0,717
2023-10-30,22420.0,23513.0,756
2023-10-31,20206.0,23706.0,711
2023-11-01,21240.0,23269.0,679
2023-11-02,21097.0,23060.0,784
2023-11-03,21083.0,23233.0,718
2023-11-04,21904.0,22843.0,779
2023-11-05,21975.0,22806.0,764
2023-11-06,24620.0,26205.0,835
2023-11-07,21085.0,23071.0,687
2023-11-08,20791.0,24711.0,425
2023-11-09,20707.0,22538.0,600
2023-11-10,20622.0,23526.0,616
2023-11-11,21162.0,23555.0,667
2023-11-12,21590.0,22872.0,738
2023-11-13,20618.0,22757.0,674
2023-11-14,19667.0,22611.0,696
2023-11-15,19988.0,22532.0,748
2023-11-16,20506.0,23788.0,768
2023-11-17,22945.0,22582.0,609
2023-11-18,22398.0,22470.0,797
2023-11-19,22808.0,22745.0,825
2023-11-20,20822.0,22376.0,691
2023-11-21,20111.0,22581.0,667
2023-11-22,20293.0,22909.0,725
2023-11-23,19629.0,22848.0,716
2023-11-24,21380.0,22136.0,762
2023-11-25,21111.0,22459.0,779
2023-11-26,22333.0,21718.0,785
2023-11-27,20521.0,21746.0,735
2023-11-28,18896.0,22030.0,613
2023-11-29,19940.0,22461.0,637
2023-11-30,18731.0,21663.0,700
2023-12-01,19394.0,21939.0,718
2023-12-02,20747.0,22374.0,762
2023-12-03,21322.0,22623.0,766
2023-12-04,19923.0,22785.0,766
2023-12-05,18247.0,21012.0,716
2023-12-06,19508.0,22227.0,706
2023-12-07,19538.0,22237.0,675
2023-12-08,19861.0,21814.0,697
2023-12-09,21635.0,21717.0,770
2023-12-10,22562.0,22497.0,813
2023-12-11,24153.0,27467.0,729
2023-12-12,21633.0,23845.0,706
2023-12-13,22348.0,22421.0,813
2023-12-14,24101.0,24737.0,726
2023-12-15,28954.0,33938.0,898
2023-12-16,28183.0,28937.0,830
2023-12-17,28199.0,25184.0,831
2023-12-18,24633.0,23788.0,807
2023-12-19,24059.0,23661.0,703
2023-12-20,22740.0,22910.0,646
2023-12-21,21986.0,23175.0,707
2023-12-22,23428.0,22692.0,784
2023-12-23,24703.0,23384.0,804
2023-12-24,24697.0,21884.0,753
2023-12-25,24634.0,22694.0,773
2023-12-26,22649.0,23227.0,754
2023-12-27,24070.0,23930.0,725
