date,examinLcDetail,distance_to_outfall,ecoli,any_exceed,precipitation_mm,temperature_2m,wind_speed_m_s,precip_1d_lag,precip_3d_sum_lag,precip_5d_sum_lag,temp_1d_lag,temp_daily,wind_speed_1d_lag,month,is_summer,정관사업단_vol,정관사업단_vol_1d_lag,정관사업단_vol_3d_sum_lag,log_ecoli
2017-08-02,정훈희카페(꽃밭에서),0.0,10.0,0,0.0,25.912499999999998,14.645833333333334,0.0,5.0000000000000036,5.0000000000000036,26.295833333333334,25.912499999999998,10.416666666666666,8.0,1.0,22610.0,23188.0,68958.0,2.3978952727983707
2017-07-27,서편주차장,1.0,20.0,0,0.0,24.791666666666668,13.595833333333333,0.0,20.1,20.400000000000002,25.099999999999998,24.791666666666668,22.724999999999998,7.0,1.0,23157.0,21610.0,69116.0,3.044522437723423
2017-07-27,중앙주차장,0.5,20.0,0,0.0,24.791666666666668,13.595833333333333,0.0,20.1,20.400000000000002,25.099999999999998,24.791666666666668,22.724999999999998,7.0,1.0,23157.0,21610.0,69116.0,3.044522437723423
2017-07-27,정훈희카페(꽃밭에서),0.0,10.0,0,0.0,24.791666666666668,13.595833333333333,0.0,20.1,20.400000000000002,25.099999999999998,24.791666666666668,22.724999999999998,7.0,1.0,23157.0,21610.0,69116.0,2.3978952727983707
2017-07-19,서편주차장,1.0,74.0,0,0.2,27.525000000000002,6.808333333333334,6.4,7.900000000000004,10.000000000000002,26.8,27.525000000000002,10.333333333333334,7.0,1.0,24117.0,23526.0,70750.0,4.31748811353631
2017-07-19,중앙주차장,0.5,52.0,0,0.2,27.525000000000002,6.808333333333334,6.4,7.900000000000004,10.000000000000002,26.8,27.525000000000002,10.333333333333334,7.0,1.0,24117.0,23526.0,70750.0,3.970291913552122
2017-07-19,정훈희카페(꽃밭에서),0.0,41.0,0,0.2,27.525000000000002,6.808333333333334,6.4,7.900000000000004,10.000000000000002,26.8,27.525000000000002,10.333333333333334,7.0,1.0,24117.0,23526.0,70750.0,3.7376696182833684
2017-07-13,서편주차장,1.0,195.0,0,0.0,26.537499999999998,11.979166666666666,0.0,21.400000000000006,23.8,27.46666666666667,26.537499999999998,10.137500000000001,7.0,1.0,23788.0,25175.0,71342.0,5.278114659230517
2017-07-13,중앙주차장,0.5,31.0,0,0.0,26.537499999999998,11.979166666666666,0.0,21.400000000000006,23.8,27.46666666666667,26.537499999999998,10.137500000000001,7.0,1.0,23788.0,25175.0,71342.0,3.4657359027997265
2017-07-13,정훈희카페(꽃밭에서),0.0,20.0,0,0.0,26.537499999999998,11.979166666666666,0.0,21.400000000000006,23.8,27.46666666666667,26.537499999999998,10.137500000000001,7.0,1.0,23788.0,25175.0,71342.0,3.044522437723423
